epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,75.4091,0.06114,0.77483,1,0.03754,0.000163399,0.000163399,0.0674837
2,149.44,0.04621,0.70199,1,0.03983,0.000321896,0.000321896,0.0343088
3,224.075,0.03526,0.86755,1,0.06898,0.000472144,0.000472144,0.00112574
4,298.635,0.03065,0.81457,1,0.03162,0.000462875,0.000462875,0.000462875
5,373.236,0.03078,0.70199,1,0.0379,0.0004505,0.0004505,0.0004505
6,447.325,0.02794,0.86093,1,0.05768,0.000438125,0.000438125,0.000438125
7,521.659,0.02326,0.88079,1,0.03284,0.00042575,0.00042575,0.00042575
8,595.408,0.01996,0.90066,1,0.08972,0.000413375,0.000413375,0.000413375
9,668.789,0.0193,0.91391,1,0.06963,0.000401,0.000401,0.000401
10,742.329,0.01855,0.90066,1,0.08458,0.000388625,0.000388625,0.000388625
11,816.153,0.01611,0.89404,1,0.05194,0.00037625,0.00037625,0.00037625
12,890.878,0.01576,0.86755,1,0.06913,0.000363875,0.000363875,0.000363875
13,965.771,0.01312,0.88742,1,0.11346,0.0003515,0.0003515,0.0003515
14,1039.84,0.01469,0.90066,1,0.07858,0.000339125,0.000339125,0.000339125
15,1114.69,0.01333,0.90728,1,0.08644,0.00032675,0.00032675,0.00032675
16,1189.28,0.01179,0.88742,1,0.10469,0.000314375,0.000314375,0.000314375
17,1264.04,0.0123,0.89404,1,0.06055,0.000302,0.000302,0.000302
18,1338.13,0.01347,0.89404,1,0.06642,0.000289625,0.000289625,0.000289625
19,1411.82,0.01153,0.90728,1,0.11026,0.00027725,0.00027725,0.00027725
20,1485.75,0.00975,0.92053,1,0.11231,0.000264875,0.000264875,0.000264875
21,1559.62,0.00814,0.90066,1,0.09271,0.0002525,0.0002525,0.0002525
22,1633.34,0.00811,0.89404,1,0.15612,0.000240125,0.000240125,0.000240125
23,1706.81,0.00861,0.90728,1,0.11342,0.00022775,0.00022775,0.00022775
24,1780.41,0.00767,0.90728,1,0.13189,0.000215375,0.000215375,0.000215375
25,1853.99,0.00902,0.90728,1,0.1341,0.000203,0.000203,0.000203
26,1928.49,0.00877,0.90728,1,0.14381,0.000190625,0.000190625,0.000190625
27,2003.19,0.00897,0.90066,1,0.14632,0.00017825,0.00017825,0.00017825
28,2077.27,0.00713,0.90728,1,0.12035,0.000165875,0.000165875,0.000165875
29,2151.63,0.00755,0.91391,1,0.13659,0.0001535,0.0001535,0.0001535
30,2225.76,0.00603,0.90066,1,0.16059,0.000141125,0.000141125,0.000141125
31,2300.29,0.00697,0.91391,1,0.13525,0.00012875,0.00012875,0.00012875
32,2375.02,0.00682,0.90728,1,0.12033,0.000116375,0.000116375,0.000116375
33,2450.38,0.0057,0.90728,1,0.18595,0.000104,0.000104,0.000104
34,2524.3,0.00623,0.90066,1,0.13445,9.1625e-05,9.1625e-05,9.1625e-05
35,2598.11,0.00686,0.90066,1,0.10792,7.925e-05,7.925e-05,7.925e-05
36,2672.68,0.00609,0.90728,1,0.14976,6.6875e-05,6.6875e-05,6.6875e-05
37,2747.41,0.00627,0.91391,1,0.15704,5.45e-05,5.45e-05,5.45e-05
38,2821.46,0.00517,0.90728,1,0.1553,4.2125e-05,4.2125e-05,4.2125e-05
39,2895.42,0.00593,0.90728,1,0.13541,2.975e-05,2.975e-05,2.975e-05
40,2968.94,0.00384,0.90728,1,0.15567,1.7375e-05,1.7375e-05,1.7375e-05
