epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,66.6937,0.13277,0.63576,1,0.11395,0.00041675,0.00041675,0.00041675
2,136.667,0.12598,0.81457,1,0.17185,0.000847364,0.000847364,0.000847364
3,205.585,0.13394,0.65563,1,0.10145,0.00127512,0.00127512,0.00127512
4,275.951,0.12692,0.77483,1,0.14916,0.0016505,0.0016505,0.0016505
5,345.308,0.11882,0.50331,1,nan,0.001645,0.001645,0.001645
6,414.239,0.10945,0.66225,1,nan,0.00163949,0.00163949,0.00163949
7,482.982,0.12454,0.74172,1,0.10798,0.00163399,0.00163399,0.00163399
8,552.057,0.11196,0.47682,1,0.13403,0.00162849,0.00162849,0.00162849
9,621.526,0.108,0.84768,1,0.11374,0.00162299,0.00162299,0.00162299
10,691.066,0.10394,0.45695,1,0.18418,0.00161749,0.00161749,0.00161749
11,759.668,0.1069,0.80795,1,0.08591,0.00161199,0.00161199,0.00161199
12,827.901,0.10363,0.68874,1,0.09164,0.00160649,0.00160649,0.00160649
13,896.984,0.09431,0.78808,1,0.11618,0.00160099,0.00160099,0.00160099
14,966.377,0.09538,0.81457,1,0.0897,0.00159549,0.00159549,0.00159549
15,1035.66,0.1028,0.82119,1,0.085,0.00158998,0.00158998,0.00158998
16,1105.84,0.10278,0.84106,1,0.10182,0.00158448,0.00158448,0.00158448
17,1174.37,0.09469,0.86093,1,0.1215,0.00157898,0.00157898,0.00157898
18,1242.9,0.10457,0.86093,1,0.11534,0.00157348,0.00157348,0.00157348
19,1312.57,0.10322,0.4702,1,0.22564,0.00156798,0.00156798,0.00156798
20,1382.35,0.1047,0.43709,1,0.23314,0.00156248,0.00156248,0.00156248
21,1452.2,0.10118,0.83444,1,0.10018,0.00155698,0.00155698,0.00155698
22,1520.82,0.0999,0.83444,1,0.10633,0.00155148,0.00155148,0.00155148
23,1591.56,0.09774,0.87417,1,0.08549,0.00154598,0.00154598,0.00154598
24,1660.51,0.09751,0.7947,1,0.09436,0.00154047,0.00154047,0.00154047
25,1729.93,0.0948,0.86755,1,0.12816,0.00153497,0.00153497,0.00153497
26,1799.49,0.09529,0.81457,1,0.09364,0.00152947,0.00152947,0.00152947
27,1868.27,0.09362,0.83444,1,0.10906,0.00152397,0.00152397,0.00152397
28,1936.94,0.09195,0.86755,1,0.10291,0.00151847,0.00151847,0.00151847
29,2006.03,0.08698,0.72848,1,0.09061,0.00151297,0.00151297,0.00151297
30,2075.5,0.09174,0.76159,1,0.09274,0.00150747,0.00150747,0.00150747
31,2144.79,0.09348,0.7947,1,0.09431,0.00150197,0.00150197,0.00150197
32,2213.76,0.09629,0.83444,1,0.09683,0.00149647,0.00149647,0.00149647
33,2283.17,0.09981,0.51656,1,0.12459,0.00149096,0.00149096,0.00149096
34,2351.99,0.09863,0.88742,1,0.08669,0.00148546,0.00148546,0.00148546
35,2422.25,0.09586,0.89404,1,0.12554,0.00147996,0.00147996,0.00147996
36,2490.84,0.08816,0.8543,1,0.09922,0.00147446,0.00147446,0.00147446
37,2560.33,0.09376,0.84106,1,0.07929,0.00146896,0.00146896,0.00146896
38,2629.93,0.08195,0.80795,1,0.11521,0.00146346,0.00146346,0.00146346
39,2699.45,0.08986,0.86093,1,0.10278,0.00145796,0.00145796,0.00145796
40,2769.47,0.08708,0.80795,1,0.10287,0.00145246,0.00145246,0.00145246
41,2838.26,0.07997,0.8543,1,0.18899,0.00144696,0.00144696,0.00144696
42,2907.07,0.08972,0.7351,1,0.08613,0.00144145,0.00144145,0.00144145
43,2977.53,0.09357,0.84768,1,0.08276,0.00143595,0.00143595,0.00143595
44,3046.95,0.08241,0.51656,1,0.14419,0.00143045,0.00143045,0.00143045
45,3116.59,0.08198,0.88079,1,0.13837,0.00142495,0.00142495,0.00142495
46,3186.28,0.08372,0.84768,1,0.08932,0.00141945,0.00141945,0.00141945
47,3255.16,0.08024,0.76159,1,0.15124,0.00141395,0.00141395,0.00141395
48,3325.16,0.08832,0.68212,1,0.09903,0.00140845,0.00140845,0.00140845
49,3394.99,0.07532,0.87417,1,0.10174,0.00140295,0.00140295,0.00140295
50,3464.24,0.08238,0.88079,1,0.17563,0.00139745,0.00139745,0.00139745
