epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,105.629,0.59815,0.80795,1,0.4925,0.00041675,0.00041675,0.00041675
2,191.556,0.48526,0.80132,1,0.4727,0.000847364,0.000847364,0.000847364
3,277.377,0.43477,0.86755,1,0.48833,0.00127512,0.00127512,0.00127512
4,363.465,0.42629,0.88079,1,0.64429,0.0016505,0.0016505,0.0016505
5,449.205,0.43,0.87417,1,0.63159,0.001645,0.001645,0.001645
6,535.128,0.39863,0.89404,1,0.51434,0.00163949,0.00163949,0.00163949
7,621.031,0.4105,0.88079,1,0.45964,0.00163399,0.00163399,0.00163399
8,707.204,0.36342,0.88742,1,0.40844,0.00162849,0.00162849,0.00162849
9,793.407,0.37035,0.8543,1,0.40478,0.00162299,0.00162299,0.00162299
10,879.588,0.36395,0.91391,1,0.35674,0.00161749,0.00161749,0.00161749
11,965.797,0.32514,0.89404,1,0.44855,0.00161199,0.00161199,0.00161199
12,1051.98,0.33396,0.88079,1,0.41107,0.00160649,0.00160649,0.00160649
13,1136.91,0.3393,0.86093,1,0.44612,0.00160099,0.00160099,0.00160099
14,1222.02,0.33814,0.90728,1,0.44869,0.00159549,0.00159549,0.00159549
15,1307.39,0.30795,0.91391,1,0.343,0.00158998,0.00158998,0.00158998
16,1392.67,0.31677,0.90066,1,0.41855,0.00158448,0.00158448,0.00158448
17,1478.03,0.29261,0.88742,1,0.47593,0.00157898,0.00157898,0.00157898
18,1564.24,0.29358,0.87417,1,0.44605,0.00157348,0.00157348,0.00157348
19,1650,0.28306,0.88079,1,0.43355,0.00156798,0.00156798,0.00156798
20,1735.37,0.28499,0.86755,1,0.45595,0.00156248,0.00156248,0.00156248
21,1820.86,0.29918,0.88742,1,0.3922,0.00155698,0.00155698,0.00155698
22,1906.8,0.30273,0.88742,1,0.39033,0.00155148,0.00155148,0.00155148
23,1992.09,0.28914,0.89404,1,0.4044,0.00154598,0.00154598,0.00154598
24,2077.76,0.26557,0.89404,1,0.38401,0.00154047,0.00154047,0.00154047
25,2163.98,0.27266,0.89404,1,0.44638,0.00153497,0.00153497,0.00153497
26,2250.26,0.27417,0.90066,1,0.45831,0.00152947,0.00152947,0.00152947
27,2336.49,0.28091,0.90066,1,0.42284,0.00152397,0.00152397,0.00152397
28,2422.66,0.27848,0.90066,1,0.37716,0.00151847,0.00151847,0.00151847
29,2508.75,0.27,0.88742,1,0.46006,0.00151297,0.00151297,0.00151297
30,2594.73,0.25993,0.88742,1,0.40303,0.00150747,0.00150747,0.00150747
31,2681.04,0.2911,0.88742,1,0.41313,0.00150197,0.00150197,0.00150197
32,2767.36,0.2675,0.88742,1,0.45417,0.00149647,0.00149647,0.00149647
33,2853.26,0.26466,0.88742,1,0.46334,0.00149096,0.00149096,0.00149096
34,2939.08,0.27628,0.88079,1,0.45758,0.00148546,0.00148546,0.00148546
35,3024.48,0.26813,0.88742,1,0.58092,0.00147996,0.00147996,0.00147996
36,3110.55,0.27361,0.88079,1,0.43867,0.00147446,0.00147446,0.00147446
37,3196.86,0.26799,0.88079,1,0.38626,0.00146896,0.00146896,0.00146896
38,3282.9,0.2508,0.91391,1,0.36252,0.00146346,0.00146346,0.00146346
39,3368.68,0.28455,0.89404,1,0.3839,0.00145796,0.00145796,0.00145796
40,3454.26,0.27322,0.90066,1,0.46103,0.00145246,0.00145246,0.00145246
41,3540.06,0.25458,0.88079,1,0.52792,0.00144696,0.00144696,0.00144696
42,3625.95,0.2683,0.88742,1,0.43015,0.00144145,0.00144145,0.00144145
43,3712.09,0.28308,0.88079,1,0.39368,0.00143595,0.00143595,0.00143595
44,3798.27,0.25944,0.88079,1,0.5061,0.00143045,0.00143045,0.00143045
45,3883.76,0.27125,0.89404,1,0.43532,0.00142495,0.00142495,0.00142495
46,3968.96,0.2555,0.88742,1,0.41777,0.00141945,0.00141945,0.00141945
47,4054.65,0.25956,0.88742,1,0.41559,0.00141395,0.00141395,0.00141395
48,4140.35,0.24706,0.87417,1,0.47823,0.00140845,0.00140845,0.00140845
49,4225.85,0.25129,0.90066,1,0.39002,0.00140295,0.00140295,0.00140295
50,4311.33,0.24414,0.90728,1,0.47691,0.00139745,0.00139745,0.00139745
51,4397.6,0.24047,0.88742,1,0.48174,0.00139195,0.00139195,0.00139195
52,4483.77,0.24974,0.90728,1,0.44146,0.00138644,0.00138644,0.00138644
53,4569.84,0.25017,0.88742,1,0.48429,0.00138094,0.00138094,0.00138094
54,4656.16,0.23756,0.88742,1,0.50692,0.00137544,0.00137544,0.00137544
55,4741.86,0.23181,0.88742,1,0.42742,0.00136994,0.00136994,0.00136994
56,4827.49,0.23315,0.88742,1,0.47185,0.00136444,0.00136444,0.00136444
57,4913.37,0.23494,0.88079,1,0.39307,0.00135894,0.00135894,0.00135894
58,4999.26,0.23661,0.88742,1,0.48676,0.00135344,0.00135344,0.00135344
59,5085.35,0.26092,0.89404,1,0.43976,0.00134794,0.00134794,0.00134794
60,5171.13,0.24832,0.88742,1,0.4305,0.00134244,0.00134244,0.00134244
61,5256.72,0.24245,0.90728,1,0.35912,0.00133693,0.00133693,0.00133693
62,5342.46,0.24351,0.88079,1,0.48954,0.00133143,0.00133143,0.00133143
63,5427.99,0.24305,0.91391,1,0.42954,0.00132593,0.00132593,0.00132593
64,5513.63,0.24746,0.89404,1,0.39241,0.00132043,0.00132043,0.00132043
65,5599.73,0.24057,0.88742,1,0.43751,0.00131493,0.00131493,0.00131493
66,5686.07,0.23913,0.90728,1,0.36592,0.00130943,0.00130943,0.00130943
67,5772.44,0.24464,0.91391,1,0.36636,0.00130393,0.00130393,0.00130393
68,5858.34,0.23634,0.89404,1,0.44737,0.00129843,0.00129843,0.00129843
69,5944.53,0.24314,0.89404,1,0.46904,0.00129293,0.00129293,0.00129293
70,6030.05,0.22792,0.89404,1,0.48029,0.00128742,0.00128742,0.00128742
71,6115.47,0.24333,0.88742,1,0.45255,0.00128192,0.00128192,0.00128192
72,6200.78,0.23316,0.88742,1,0.40986,0.00127642,0.00127642,0.00127642
73,6286.58,0.22957,0.88742,1,0.41131,0.00127092,0.00127092,0.00127092
74,6372.86,0.24485,0.88742,1,0.47903,0.00126542,0.00126542,0.00126542
75,6458.63,0.23239,0.90066,1,0.52576,0.00125992,0.00125992,0.00125992
76,6544.63,0.23714,0.88742,1,0.4109,0.00125442,0.00125442,0.00125442
77,6630.95,0.23395,0.87417,1,0.47083,0.00124892,0.00124892,0.00124892
78,6717.08,0.25788,0.90728,1,0.40003,0.00124342,0.00124342,0.00124342
79,6803.39,0.23684,0.88742,1,0.54191,0.00123791,0.00123791,0.00123791
80,6889.59,0.23028,0.89404,1,0.42125,0.00123241,0.00123241,0.00123241
81,6975.8,0.23276,0.88742,1,0.46044,0.00122691,0.00122691,0.00122691
82,7061.71,0.25522,0.90066,1,0.40843,0.00122141,0.00122141,0.00122141
83,7147.45,0.2391,0.90066,1,0.47634,0.00121591,0.00121591,0.00121591
84,7234.09,0.24236,0.90066,1,0.42745,0.00121041,0.00121041,0.00121041
85,7320.07,0.24196,0.90066,1,0.4044,0.00120491,0.00120491,0.00120491
86,7406.26,0.24127,0.90728,1,0.42088,0.00119941,0.00119941,0.00119941
87,7492.22,0.23538,0.90728,1,0.43205,0.00119391,0.00119391,0.00119391
88,7578.2,0.23589,0.88742,1,0.39601,0.0011884,0.0011884,0.0011884
89,7664.19,0.23091,0.92053,1,0.48004,0.0011829,0.0011829,0.0011829
90,7750.45,0.22922,0.92053,1,0.40969,0.0011774,0.0011774,0.0011774
91,7836.48,0.23364,0.90728,1,0.45122,0.0011719,0.0011719,0.0011719
92,7923.36,0.2293,0.90728,1,0.44971,0.0011664,0.0011664,0.0011664
93,8009.7,0.23079,0.89404,1,0.4201,0.0011609,0.0011609,0.0011609
94,8095.78,0.22671,0.89404,1,0.45566,0.0011554,0.0011554,0.0011554
95,8181.96,0.23579,0.88079,1,0.45162,0.0011499,0.0011499,0.0011499
96,8267.84,0.23607,0.90066,1,0.43312,0.0011444,0.0011444,0.0011444
97,8354.13,0.22777,0.88742,1,0.44168,0.00113889,0.00113889,0.00113889
98,8440.85,0.2269,0.91391,1,0.36534,0.00113339,0.00113339,0.00113339
99,8527.43,0.22761,0.90066,1,0.39915,0.00112789,0.00112789,0.00112789
