epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,82.4239,0.02799,0.69536,1,0.05891,3.26797e-05,3.26797e-05,0.0673529
2,165.026,0.01658,0.89404,1,0.07983,6.51962e-05,6.51962e-05,0.0340521
3,247.323,0.01275,0.89404,1,0.11619,9.68876e-05,9.68876e-05,0.000750482
4,329.303,0.01103,0.89404,1,0.13338,9.62875e-05,9.62875e-05,9.62875e-05
5,411.49,0.01105,0.86755,1,0.08636,9.505e-05,9.505e-05,9.505e-05
6,493.489,0.011,0.88079,1,0.13923,9.38125e-05,9.38125e-05,9.38125e-05
7,575.218,0.00657,0.89404,1,0.15704,9.2575e-05,9.2575e-05,9.2575e-05
8,657.338,0.00732,0.91391,1,0.12995,9.13375e-05,9.13375e-05,9.13375e-05
9,739.031,0.00475,0.90066,1,0.14761,9.01e-05,9.01e-05,9.01e-05
10,820.315,0.00518,0.89404,1,0.16066,8.88625e-05,8.88625e-05,8.88625e-05
11,901.984,0.0057,0.89404,1,0.15234,8.7625e-05,8.7625e-05,8.7625e-05
12,983.642,0.00457,0.90066,1,0.15402,8.63875e-05,8.63875e-05,8.63875e-05
13,1065.25,0.00518,0.89404,1,0.14693,8.515e-05,8.515e-05,8.515e-05
14,1147.4,0.00432,0.88079,1,0.14967,8.39125e-05,8.39125e-05,8.39125e-05
15,1229.2,0.00357,0.88742,1,0.17743,8.2675e-05,8.2675e-05,8.2675e-05
16,1310.76,0.00767,0.88742,1,0.14491,8.14375e-05,8.14375e-05,8.14375e-05
17,1392.33,0.00672,0.90066,1,0.09732,8.02e-05,8.02e-05,8.02e-05
18,1473.9,0.00619,0.88079,1,0.15559,7.89625e-05,7.89625e-05,7.89625e-05
19,1555.5,0.0071,0.87417,1,0.15305,7.7725e-05,7.7725e-05,7.7725e-05
20,1637.22,0.00603,0.88079,1,0.20392,7.64875e-05,7.64875e-05,7.64875e-05
21,1719.92,0.00426,0.90066,1,0.17849,7.525e-05,7.525e-05,7.525e-05
22,1801.9,0.00492,0.92053,1,0.15306,7.40125e-05,7.40125e-05,7.40125e-05
23,1884.16,0.00449,0.90728,1,0.11866,7.2775e-05,7.2775e-05,7.2775e-05
24,1965.92,0.00437,0.88079,1,0.18228,7.15375e-05,7.15375e-05,7.15375e-05
25,2047.92,0.00382,0.89404,1,0.14647,7.03e-05,7.03e-05,7.03e-05
26,2130.16,0.0072,0.88079,1,0.15466,6.90625e-05,6.90625e-05,6.90625e-05
27,2212.57,0.00591,0.88742,1,0.1968,6.7825e-05,6.7825e-05,6.7825e-05
28,2294.31,0.00594,0.86755,1,0.13525,6.65875e-05,6.65875e-05,6.65875e-05
29,2376.25,0.00487,0.89404,1,0.10311,6.535e-05,6.535e-05,6.535e-05
30,2458.68,0.00562,0.88742,1,0.17961,6.41125e-05,6.41125e-05,6.41125e-05
31,2540.7,0.00656,0.90066,1,0.11374,6.2875e-05,6.2875e-05,6.2875e-05
32,2622.55,0.00587,0.88079,1,0.11122,6.16375e-05,6.16375e-05,6.16375e-05
33,2704.45,0.00623,0.90728,1,0.14013,6.04e-05,6.04e-05,6.04e-05
34,2785.91,0.00491,0.90728,1,0.08298,5.91625e-05,5.91625e-05,5.91625e-05
35,2868,0.00473,0.90066,1,0.1417,5.7925e-05,5.7925e-05,5.7925e-05
36,2949.68,0.00434,0.88079,1,0.18661,5.66875e-05,5.66875e-05,5.66875e-05
37,3031.47,0.0042,0.88079,1,0.12867,5.545e-05,5.545e-05,5.545e-05
38,3113.41,0.00455,0.89404,1,0.1826,5.42125e-05,5.42125e-05,5.42125e-05
39,3195.08,0.0038,0.89404,1,0.17392,5.2975e-05,5.2975e-05,5.2975e-05
40,3277.81,0.00489,0.90066,1,0.13415,5.17375e-05,5.17375e-05,5.17375e-05
41,3360.35,0.00434,0.90066,1,0.11577,5.05e-05,5.05e-05,5.05e-05
42,3442.89,0.00435,0.89404,1,0.12245,4.92625e-05,4.92625e-05,4.92625e-05
43,3525.28,0.00309,0.90728,1,0.13544,4.8025e-05,4.8025e-05,4.8025e-05
44,3607.99,0.00423,0.92053,1,0.1077,4.67875e-05,4.67875e-05,4.67875e-05
45,3690.39,0.00318,0.91391,1,0.11559,4.555e-05,4.555e-05,4.555e-05
46,3772.45,0.0032,0.89404,1,0.12934,4.43125e-05,4.43125e-05,4.43125e-05
47,3854.82,0.00386,0.91391,1,0.14997,4.3075e-05,4.3075e-05,4.3075e-05
48,3937.18,0.00387,0.90728,1,0.13913,4.18375e-05,4.18375e-05,4.18375e-05
49,4019.33,0.00366,0.90728,1,0.1198,4.06e-05,4.06e-05,4.06e-05
50,4101.4,0.00363,0.89404,1,0.15019,3.93625e-05,3.93625e-05,3.93625e-05
51,4183.44,0.00379,0.90066,1,0.16538,3.8125e-05,3.8125e-05,3.8125e-05
52,4265.08,0.00231,0.90066,1,0.1358,3.68875e-05,3.68875e-05,3.68875e-05
53,4346.46,0.00249,0.90066,1,0.15684,3.565e-05,3.565e-05,3.565e-05
54,4428.32,0.00305,0.90728,1,0.14885,3.44125e-05,3.44125e-05,3.44125e-05
55,4510.64,0.00304,0.90728,1,0.15723,3.3175e-05,3.3175e-05,3.3175e-05
56,4592.08,0.00245,0.91391,1,0.16654,3.19375e-05,3.19375e-05,3.19375e-05
57,4673.21,0.00301,0.90728,1,0.15497,3.07e-05,3.07e-05,3.07e-05
58,4754.47,0.00311,0.91391,1,0.16744,2.94625e-05,2.94625e-05,2.94625e-05
59,4835.81,0.0035,0.90066,1,0.13632,2.8225e-05,2.8225e-05,2.8225e-05
60,4917.78,0.00294,0.90728,1,0.15143,2.69875e-05,2.69875e-05,2.69875e-05
61,4999.45,0.00306,0.92053,1,0.17081,2.575e-05,2.575e-05,2.575e-05
62,5081.06,0.00293,0.91391,1,0.1544,2.45125e-05,2.45125e-05,2.45125e-05
63,5163.05,0.00333,0.90728,1,0.15842,2.3275e-05,2.3275e-05,2.3275e-05
64,5245.32,0.00365,0.90066,1,0.15601,2.20375e-05,2.20375e-05,2.20375e-05
65,5327.57,0.0023,0.90728,1,0.17118,2.08e-05,2.08e-05,2.08e-05
66,5409.6,0.00249,0.90728,1,0.18763,1.95625e-05,1.95625e-05,1.95625e-05
67,5491.53,0.00212,0.90066,1,0.18654,1.8325e-05,1.8325e-05,1.8325e-05
68,5573.76,0.00318,0.90728,1,0.18,1.70875e-05,1.70875e-05,1.70875e-05
69,5655.59,0.00289,0.90066,1,0.17805,1.585e-05,1.585e-05,1.585e-05
70,5737.39,0.00349,0.91391,1,0.18163,1.46125e-05,1.46125e-05,1.46125e-05
71,5819.3,0.00273,0.91391,1,0.18955,1.3375e-05,1.3375e-05,1.3375e-05
72,5901.14,0.00296,0.90728,1,0.19632,1.21375e-05,1.21375e-05,1.21375e-05
73,5982.58,0.0032,0.91391,1,0.19555,1.09e-05,1.09e-05,1.09e-05
74,6064.03,0.00212,0.90728,1,0.19522,9.6625e-06,9.6625e-06,9.6625e-06
75,6146.12,0.00175,0.91391,1,0.18238,8.425e-06,8.425e-06,8.425e-06
76,6228,0.00341,0.91391,1,0.17196,7.1875e-06,7.1875e-06,7.1875e-06
77,6309.74,0.00217,0.91391,1,0.16398,5.95e-06,5.95e-06,5.95e-06
78,6391.55,0.00225,0.91391,1,0.16177,4.7125e-06,4.7125e-06,4.7125e-06
79,6473.35,0.00344,0.91391,1,0.16409,3.475e-06,3.475e-06,3.475e-06
80,6555.23,0.00209,0.91391,1,0.16359,2.2375e-06,2.2375e-06,2.2375e-06
