epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,77.3424,0.13878,0.76821,1,0.09887,0.000544771,0.000544771,0.000544771
2,153.111,0.12073,0.17881,1,1.33132,0.00109681,0.00109681,0.00109681
3,228.867,0.13129,0.46358,1,0.15117,0.00164517,0.00164517,0.00164517
4,304.11,0.10698,0.88079,1,0.11473,0.0016505,0.0016505,0.0016505
5,379.708,0.11506,0.76159,1,0.09482,0.001645,0.001645,0.001645
6,455.139,0.10415,0.7351,1,0.10115,0.00163949,0.00163949,0.00163949
7,530.367,0.10313,0.82119,1,0.08701,0.00163399,0.00163399,0.00163399
8,605.655,0.10101,0.86093,1,0.09641,0.00162849,0.00162849,0.00162849
9,680.421,0.10371,0.72185,1,0.09907,0.00162299,0.00162299,0.00162299
10,755.551,0.10074,0.83444,1,0.10391,0.00161749,0.00161749,0.00161749
11,831.234,0.09134,0.89404,1,0.13672,0.00161199,0.00161199,0.00161199
12,906.585,0.10312,0.68874,1,0.09757,0.00160649,0.00160649,0.00160649
13,980.998,0.10899,0.86093,1,0.09463,0.00160099,0.00160099,0.00160099
14,1055.19,0.09798,0.66225,1,0.09281,0.00159549,0.00159549,0.00159549
15,1129.48,0.10795,0.78146,1,0.07573,0.00158998,0.00158998,0.00158998
16,1203.9,0.08559,0.88079,1,0.09161,0.00158448,0.00158448,0.00158448
17,1279.26,0.09497,0.80795,1,0.08519,0.00157898,0.00157898,0.00157898
18,1354.82,0.08638,0.80795,1,0.10655,0.00157348,0.00157348,0.00157348
19,1430.16,0.09822,0.84106,1,0.07462,0.00156798,0.00156798,0.00156798
20,1505.33,0.09588,0.66887,1,0.12171,0.00156248,0.00156248,0.00156248
21,1580.19,0.09152,0.77483,1,0.09364,0.00155698,0.00155698,0.00155698
22,1655.2,0.09314,0.69536,1,0.1037,0.00155148,0.00155148,0.00155148
23,1730.53,0.07911,0.88742,1,0.08187,0.00154598,0.00154598,0.00154598
24,1806.4,0.07789,0.83444,1,0.09908,0.00154047,0.00154047,0.00154047
25,1882.03,0.08974,0.88079,1,0.17256,0.00153497,0.00153497,0.00153497
26,1957.53,0.08595,0.8543,1,0.07225,0.00152947,0.00152947,0.00152947
27,2032.56,0.08307,0.87417,1,0.08406,0.00152397,0.00152397,0.00152397
28,2106.95,0.08918,0.84768,1,0.07052,0.00151847,0.00151847,0.00151847
29,2181.61,0.08504,0.86755,1,0.08256,0.00151297,0.00151297,0.00151297
30,2256.39,0.08833,0.8543,1,0.06989,0.00150747,0.00150747,0.00150747
31,2331.34,0.0867,0.74172,1,0.08436,0.00150197,0.00150197,0.00150197
32,2406.72,0.08817,0.88079,1,0.09208,0.00149647,0.00149647,0.00149647
33,2481.92,0.07536,0.87417,1,0.08706,0.00149096,0.00149096,0.00149096
34,2556.78,0.07759,0.86755,1,0.07731,0.00148546,0.00148546,0.00148546
35,2631.52,0.06947,0.8543,1,0.11083,0.00147996,0.00147996,0.00147996
36,2706.43,0.0773,0.83444,1,0.08539,0.00147446,0.00147446,0.00147446
37,2781.21,0.07014,0.86093,1,0.079,0.00146896,0.00146896,0.00146896
38,2855.95,0.06701,0.82781,1,0.08374,0.00146346,0.00146346,0.00146346
39,2931.37,0.08087,0.80132,1,0.06422,0.00145796,0.00145796,0.00145796
40,3006.95,0.07585,0.88079,1,0.07357,0.00145246,0.00145246,0.00145246
41,3082.5,0.07801,0.86093,1,0.07749,0.00144696,0.00144696,0.00144696
42,3158.3,0.08153,0.90728,1,0.1235,0.00144145,0.00144145,0.00144145
43,3234.33,0.06974,0.89404,1,0.10464,0.00143595,0.00143595,0.00143595
44,3309.44,0.07187,0.91391,1,0.08663,0.00143045,0.00143045,0.00143045
45,3385.66,0.07413,0.7947,1,0.10261,0.00142495,0.00142495,0.00142495
46,3461.64,0.07377,0.84106,1,0.07463,0.00141945,0.00141945,0.00141945
47,3537.39,0.0758,0.88079,1,0.09853,0.00141395,0.00141395,0.00141395
48,3612.38,0.06796,0.86093,1,0.08832,0.00140845,0.00140845,0.00140845
49,3687.03,0.07559,0.84106,1,0.07479,0.00140295,0.00140295,0.00140295
50,3761.72,0.06489,0.87417,1,0.08676,0.00139745,0.00139745,0.00139745
51,3836.29,0.06709,0.82119,1,0.09353,0.00139195,0.00139195,0.00139195
52,3911.31,0.06567,0.88079,1,0.13571,0.00138644,0.00138644,0.00138644
53,3986.79,0.07864,0.84768,1,0.08741,0.00138094,0.00138094,0.00138094
54,4062.35,0.07105,0.88079,1,0.11561,0.00137544,0.00137544,0.00137544
55,4137.96,0.08503,0.80132,1,0.08149,0.00136994,0.00136994,0.00136994
56,4213.62,0.07119,0.86755,1,0.08718,0.00136444,0.00136444,0.00136444
57,4288.16,0.06886,0.89404,1,0.08104,0.00135894,0.00135894,0.00135894
58,4362.54,0.06425,0.90728,1,0.09929,0.00135344,0.00135344,0.00135344
59,4437.25,0.06515,0.86093,1,0.07338,0.00134794,0.00134794,0.00134794
60,4512.69,0.07145,0.80795,1,0.07931,0.00134244,0.00134244,0.00134244
61,4587.67,0.0628,0.82781,1,0.09001,0.00133693,0.00133693,0.00133693
62,4662.72,0.06646,0.88079,1,0.10207,0.00133143,0.00133143,0.00133143
63,4738.26,0.0603,0.87417,1,0.11115,0.00132593,0.00132593,0.00132593
64,4813.8,0.06535,0.87417,1,0.13787,0.00132043,0.00132043,0.00132043
65,4888.62,0.06117,0.86755,1,0.10384,0.00131493,0.00131493,0.00131493
66,4963.35,0.07246,0.5894,1,nan,0.00130943,0.00130943,0.00130943
67,5037.93,0.06675,0.87417,1,0.09765,0.00130393,0.00130393,0.00130393
68,5112.83,0.0651,0.86755,1,0.10739,0.00129843,0.00129843,0.00129843
69,5188.21,0.08367,0.86755,1,0.08591,0.00129293,0.00129293,0.00129293
70,5281.73,0.06949,0.87417,1,0.12668,0.00128742,0.00128742,0.00128742
71,5357.8,0.0723,0.84768,1,0.08358,0.00128192,0.00128192,0.00128192
72,5433.29,0.06526,0.78808,1,0.08022,0.00127642,0.00127642,0.00127642
73,5508.79,0.05844,0.80132,1,0.08322,0.00127092,0.00127092,0.00127092
74,5584.21,0.06861,0.89404,1,0.08282,0.00126542,0.00126542,0.00126542
75,5659.79,0.0508,0.87417,1,0.06698,0.00125992,0.00125992,0.00125992
76,5735.74,0.04953,0.8543,1,0.09216,0.00125442,0.00125442,0.00125442
77,5811.36,0.05387,0.90066,1,0.16635,0.00124892,0.00124892,0.00124892
78,5886.7,0.05556,0.87417,1,0.09997,0.00124342,0.00124342,0.00124342
79,5961.76,0.06203,0.92053,1,0.15867,0.00123791,0.00123791,0.00123791
80,6036.93,0.0557,0.91391,1,0.14972,0.00123241,0.00123241,0.00123241
81,6112.91,0.06394,0.84768,1,nan,0.00122691,0.00122691,0.00122691
82,6188.72,0.06343,0.89404,1,0.0794,0.00122141,0.00122141,0.00122141
83,6264.06,0.06061,0.92053,1,0.13543,0.00121591,0.00121591,0.00121591
84,6339.47,0.05422,0.78808,1,0.06979,0.00121041,0.00121041,0.00121041
85,6414.71,0.0654,0.89404,1,0.13054,0.00120491,0.00120491,0.00120491
86,6489.89,0.0466,0.89404,1,0.14241,0.00119941,0.00119941,0.00119941
87,6564.98,0.04402,0.86755,1,0.09852,0.00119391,0.00119391,0.00119391
88,6640.07,0.06138,0.82119,1,0.08127,0.0011884,0.0011884,0.0011884
89,6715.14,0.06103,0.90066,1,0.11827,0.0011829,0.0011829,0.0011829
90,6790.04,0.05208,0.86093,1,nan,0.0011774,0.0011774,0.0011774
91,6865.21,0.04552,0.89404,1,nan,0.0011719,0.0011719,0.0011719
92,6941.12,0.04356,0.90728,1,0.14947,0.0011664,0.0011664,0.0011664
93,7016.96,0.05882,0.92053,1,0.08951,0.0011609,0.0011609,0.0011609
94,7092.56,0.0516,0.88079,1,0.09589,0.0011554,0.0011554,0.0011554
95,7167.73,0.04894,0.88079,1,0.10158,0.0011499,0.0011499,0.0011499
96,7243.35,0.0444,0.89404,1,0.10068,0.0011444,0.0011444,0.0011444
97,7318.91,0.04321,0.89404,1,0.09208,0.00113889,0.00113889,0.00113889
98,7394.46,0.04559,0.88742,1,0.12621,0.00113339,0.00113339,0.00113339
99,7470.16,0.0378,0.90728,1,0.10985,0.00112789,0.00112789,0.00112789
100,7545.85,0.03976,0.91391,1,0.1679,0.00112239,0.00112239,0.00112239
101,7621.34,0.04582,0.89404,1,0.14782,0.00111689,0.00111689,0.00111689
102,7696.78,0.05229,0.88079,1,0.2204,0.00111139,0.00111139,0.00111139
103,7772.03,0.05233,0.87417,1,0.22539,0.00110589,0.00110589,0.00110589
104,7847.13,0.05313,0.88079,1,0.15269,0.00110039,0.00110039,0.00110039
105,7921.84,0.0483,0.89404,1,0.14106,0.00109489,0.00109489,0.00109489
106,7997.24,0.03613,0.90066,1,0.17076,0.00108938,0.00108938,0.00108938
107,8073.26,0.04055,0.90066,1,0.12216,0.00108388,0.00108388,0.00108388
108,8149.35,0.03843,0.91391,1,0.13924,0.00107838,0.00107838,0.00107838
109,8225.02,0.05081,0.88742,1,0.07798,0.00107288,0.00107288,0.00107288
110,8299.74,0.04622,0.90066,1,0.10156,0.00106738,0.00106738,0.00106738
111,8374.44,0.03602,0.90728,1,0.1638,0.00106188,0.00106188,0.00106188
112,8449.03,0.03551,0.90066,1,0.10451,0.00105638,0.00105638,0.00105638
113,8524.25,0.03453,0.8543,1,0.11651,0.00105088,0.00105088,0.00105088
114,8600.04,0.03673,0.87417,1,0.11154,0.00104538,0.00104538,0.00104538
115,8675.36,0.04031,0.87417,1,0.15991,0.00103987,0.00103987,0.00103987
116,8750.71,0.04102,0.88742,1,0.15415,0.00103437,0.00103437,0.00103437
117,8827.08,0.04316,0.89404,1,0.10615,0.00102887,0.00102887,0.00102887
118,8903.19,0.04836,0.89404,1,0.08998,0.00102337,0.00102337,0.00102337
119,8979.26,0.04187,0.86755,1,0.09424,0.00101787,0.00101787,0.00101787
120,9055.05,0.04186,0.89404,1,0.12303,0.00101237,0.00101237,0.00101237
121,9130.87,0.03967,0.88079,1,0.06283,0.00100687,0.00100687,0.00100687
122,9206.97,0.04341,0.88742,1,0.09913,0.00100137,0.00100137,0.00100137
123,9282.52,0.04524,0.8543,1,0.13565,0.000995866,0.000995866,0.000995866
124,9357.14,0.03929,0.86755,1,0.12009,0.000990365,0.000990365,0.000990365
125,9432.09,0.03942,0.87417,1,0.11781,0.000984864,0.000984864,0.000984864
126,9507,0.03389,0.89404,1,0.13081,0.000979362,0.000979362,0.000979362
127,9582,0.04426,0.88742,1,0.17086,0.000973861,0.000973861,0.000973861
128,9657.6,0.04973,0.90066,1,0.14885,0.00096836,0.00096836,0.00096836
129,9733.13,0.04077,0.88742,1,0.091,0.000962859,0.000962859,0.000962859
130,9808.18,0.03693,0.89404,1,0.09737,0.000957358,0.000957358,0.000957358
131,9884.2,0.03768,0.89404,1,0.14168,0.000951857,0.000951857,0.000951857
132,9960.02,0.04013,0.90728,1,0.12979,0.000946356,0.000946356,0.000946356
133,10035.8,0.04197,0.89404,1,0.0978,0.000940855,0.000940855,0.000940855
134,10111.3,0.03318,0.90728,1,0.07149,0.000935354,0.000935354,0.000935354
