epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,58.0747,0.55362,0.64901,1,0.68315,0.000544771,0.000544771,0.000544771
2,115.428,0.53825,0.7947,1,0.91094,0.00109681,0.00109681,0.00109681
3,172.329,0.52978,0.28477,1,0.6771,0.00164517,0.00164517,0.00164517
4,229.369,0.50584,0.72185,1,0.68638,0.0016505,0.0016505,0.0016505
5,286.737,0.50544,0.72185,1,0.57852,0.001645,0.001645,0.001645
6,343.889,0.49546,0.72848,1,0.49033,0.00163949,0.00163949,0.00163949
7,402.592,0.49198,0.52318,1,0.53755,0.00163399,0.00163399,0.00163399
8,460.351,0.47719,0.7351,1,0.65908,0.00162849,0.00162849,0.00162849
9,518.02,0.54151,0.16556,1,7.37578,0.00162299,0.00162299,0.00162299
10,575.781,0.50952,0.68212,1,0.66602,0.00161749,0.00161749,0.00161749
11,633.019,0.47942,0.76159,1,0.61519,0.00161199,0.00161199,0.00161199
12,690.679,0.48799,0.37748,1,0.67119,0.00160649,0.00160649,0.00160649
13,748.068,0.48915,0.80132,1,0.63828,0.00160099,0.00160099,0.00160099
14,805.425,0.48641,0.70199,1,0.5373,0.00159549,0.00159549,0.00159549
15,863.21,0.42884,0.58278,1,0.54766,0.00158998,0.00158998,0.00158998
16,921.563,0.43765,0.54967,1,0.54399,0.00158448,0.00158448,0.00158448
17,978.601,0.4591,0.81457,1,0.55845,0.00157898,0.00157898,0.00157898
18,1035.34,0.40822,0.84106,1,0.51953,0.00157348,0.00157348,0.00157348
19,1092.36,0.40893,0.84106,1,0.89014,0.00156798,0.00156798,0.00156798
20,1149.89,0.5011,0.49669,1,0.76069,0.00156248,0.00156248,0.00156248
21,1227.05,0.50635,0.36424,1,0.62515,0.00155698,0.00155698,0.00155698
22,1303.06,0.48001,0.4702,1,0.57578,0.00155148,0.00155148,0.00155148
23,1379.46,0.43741,0.78808,1,0.56777,0.00154598,0.00154598,0.00154598
24,1455.93,0.37237,0.83444,1,0.54487,0.00154047,0.00154047,0.00154047
25,1532.34,0.4429,0.75497,1,0.47068,0.00153497,0.00153497,0.00153497
26,1608.62,0.40214,0.8543,1,0.56904,0.00152947,0.00152947,0.00152947
27,1685.48,0.39981,0.77483,1,0.54546,0.00152397,0.00152397,0.00152397
28,1762.11,0.40535,0.82781,1,0.61904,0.00151847,0.00151847,0.00151847
29,1837.74,0.431,0.82781,1,0.74521,0.00151297,0.00151297,0.00151297
30,1914.24,0.38977,0.80132,1,0.59966,0.00150747,0.00150747,0.00150747
31,1990.12,0.3729,0.69536,1,0.47568,0.00150197,0.00150197,0.00150197
32,2066.5,0.40917,0.82119,1,0.59414,0.00149647,0.00149647,0.00149647
33,2142.7,0.31948,0.80132,1,0.73936,0.00149096,0.00149096,0.00149096
34,2219.06,0.38415,0.81457,1,0.60439,0.00148546,0.00148546,0.00148546
35,2295.55,0.33148,0.6755,1,0.68999,0.00147996,0.00147996,0.00147996
36,2371.83,0.44061,0.54305,1,0.60151,0.00147446,0.00147446,0.00147446
37,2448.68,0.39184,0.83444,1,0.47305,0.00146896,0.00146896,0.00146896
38,2525.11,0.35438,0.82119,1,0.74392,0.00146346,0.00146346,0.00146346
39,2602,0.38126,0.8543,1,1.07783,0.00145796,0.00145796,0.00145796
40,2678.36,0.37565,0.7947,1,0.67651,0.00145246,0.00145246,0.00145246
41,2754.68,0.36257,0.87417,1,1.03281,0.00144696,0.00144696,0.00144696
42,2831.04,0.40822,0.78808,1,0.70625,0.00144145,0.00144145,0.00144145
43,2908.64,0.37428,0.8543,1,0.80166,0.00143595,0.00143595,0.00143595
44,2987.22,0.34209,0.86755,1,1.05771,0.00143045,0.00143045,0.00143045
45,3063.54,0.35153,0.70861,1,0.69385,0.00142495,0.00142495,0.00142495
46,3139.97,0.31783,0.81457,1,0.55095,0.00141945,0.00141945,0.00141945
47,3216.3,0.32397,0.87417,1,0.99775,0.00141395,0.00141395,0.00141395
48,3292.32,0.33931,0.80132,1,0.60967,0.00140845,0.00140845,0.00140845
49,3369.87,0.40699,0.62252,1,0.48228,0.00140295,0.00140295,0.00140295
50,3446.59,0.34454,0.86093,1,1.01436,0.00139745,0.00139745,0.00139745
51,3522.5,0.34308,0.77483,1,0.46821,0.00139195,0.00139195,0.00139195
52,3598.38,0.33495,0.88079,1,0.57559,0.00138644,0.00138644,0.00138644
53,3675.15,0.31958,0.81457,1,0.91582,0.00138094,0.00138094,0.00138094
