epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,149.63,0.59508,0.37086,1,0.88656,0.000550219,0.000550219,0.000550219
2,274.747,0.48571,0.83444,1,0.46212,0.00110224,0.00110224,0.00110224
3,399.609,0.48644,0.63576,1,1.01973,0.00165059,0.00165059,0.00165059
4,523.516,0.49503,0.87417,1,0.59656,0.0016505,0.0016505,0.0016505
5,647.77,0.46058,0.8543,1,0.45047,0.001645,0.001645,0.001645
6,772.315,0.46857,0.88742,1,0.41023,0.00163949,0.00163949,0.00163949
7,897.294,0.4449,0.90066,1,0.61396,0.00163399,0.00163399,0.00163399
8,1022.97,0.42415,0.87417,1,0.82263,0.00162849,0.00162849,0.00162849
9,1148.25,0.42459,0.87417,1,0.47349,0.00162299,0.00162299,0.00162299
10,1272.52,0.40355,0.87417,1,0.43897,0.00161749,0.00161749,0.00161749
11,1397.03,0.3585,0.89404,1,0.38077,0.00161199,0.00161199,0.00161199
12,1521.23,0.3936,0.90066,1,0.36513,0.00160649,0.00160649,0.00160649
13,1645.96,0.41335,0.88742,1,0.55246,0.00160099,0.00160099,0.00160099
14,1770.33,0.36212,0.91391,1,0.35229,0.00159549,0.00159549,0.00159549
15,1894.54,0.34108,0.88742,1,0.4432,0.00158998,0.00158998,0.00158998
16,2018.19,0.3654,0.87417,1,0.43254,0.00158448,0.00158448,0.00158448
17,2142.11,0.35325,0.76159,1,0.53046,0.00157898,0.00157898,0.00157898
18,2266.4,0.37872,0.87417,1,0.51182,0.00157348,0.00157348,0.00157348
19,2391.48,0.3242,0.88742,1,0.3978,0.00156798,0.00156798,0.00156798
20,2516.52,0.31746,0.80795,1,0.54355,0.00156248,0.00156248,0.00156248
21,2641.33,0.34149,0.86755,1,0.49652,0.00155698,0.00155698,0.00155698
22,2766.03,0.33386,0.88079,1,0.47455,0.00155148,0.00155148,0.00155148
23,2890.57,0.31153,0.88742,1,0.3801,0.00154598,0.00154598,0.00154598
24,3015.33,0.28135,0.90728,1,0.38138,0.00154047,0.00154047,0.00154047
25,3139.78,0.26667,0.92053,1,0.36397,0.00153497,0.00153497,0.00153497
26,3264.29,0.29586,0.88742,1,0.44135,0.00152947,0.00152947,0.00152947
27,3388.72,0.28575,0.90728,1,0.3882,0.00152397,0.00152397,0.00152397
28,3512.92,0.28766,0.92715,1,0.34759,0.00151847,0.00151847,0.00151847
29,3637.75,0.28598,0.92053,1,0.37182,0.00151297,0.00151297,0.00151297
30,3761.78,0.31506,0.92053,1,0.33932,0.00150747,0.00150747,0.00150747
31,3886.25,0.29486,0.89404,1,0.39606,0.00150197,0.00150197,0.00150197
32,4010.74,0.29407,0.89404,1,0.36016,0.00149647,0.00149647,0.00149647
33,4135.25,0.28532,0.89404,1,0.39324,0.00149096,0.00149096,0.00149096
34,4259.51,0.26532,0.88742,1,0.40571,0.00148546,0.00148546,0.00148546
35,4384.03,0.27455,0.91391,1,0.36006,0.00147996,0.00147996,0.00147996
36,4508.09,0.28819,0.88742,1,0.46841,0.00147446,0.00147446,0.00147446
37,4631.89,0.2672,0.92715,1,0.36617,0.00146896,0.00146896,0.00146896
38,4756.92,0.27563,0.92715,1,0.31698,0.00146346,0.00146346,0.00146346
39,4881.56,0.27969,0.90728,1,0.38763,0.00145796,0.00145796,0.00145796
40,5005.23,0.2885,0.88742,1,0.42876,0.00145246,0.00145246,0.00145246
41,5129.63,0.25167,0.92053,1,0.40756,0.00144696,0.00144696,0.00144696
42,5253.79,0.27307,0.90728,1,0.39931,0.00144145,0.00144145,0.00144145
43,5378.39,0.26535,0.90066,1,0.39256,0.00143595,0.00143595,0.00143595
44,5502.82,0.24983,0.90728,1,0.42768,0.00143045,0.00143045,0.00143045
45,5626.44,0.24451,0.90728,1,0.35034,0.00142495,0.00142495,0.00142495
46,5750.05,0.24951,0.90728,1,0.40123,0.00141945,0.00141945,0.00141945
47,5873.81,0.2453,0.90066,1,0.40168,0.00141395,0.00141395,0.00141395
48,5997.47,0.2603,0.91391,1,0.39473,0.00140845,0.00140845,0.00140845
49,6122.25,0.27717,0.88742,1,0.41259,0.00140295,0.00140295,0.00140295
50,6247.06,0.30238,0.88742,1,0.61562,0.00139745,0.00139745,0.00139745
51,6371.51,0.26723,0.90066,1,0.39665,0.00139195,0.00139195,0.00139195
52,6495.77,0.26494,0.90066,1,0.3759,0.00138644,0.00138644,0.00138644
53,6620.41,0.24977,0.90066,1,0.39592,0.00138094,0.00138094,0.00138094
54,6745.42,0.2672,0.84768,1,0.45574,0.00137544,0.00137544,0.00137544
55,6870.6,0.25148,0.88742,1,0.44029,0.00136994,0.00136994,0.00136994
56,6994.63,0.24759,0.90728,1,0.38511,0.00136444,0.00136444,0.00136444
57,7119.03,0.2469,0.90066,1,0.41786,0.00135894,0.00135894,0.00135894
58,7243.48,0.24828,0.90728,1,0.40604,0.00135344,0.00135344,0.00135344
59,7368.04,0.2348,0.91391,1,0.40696,0.00134794,0.00134794,0.00134794
60,7492.37,0.26026,0.90728,1,0.40752,0.00134244,0.00134244,0.00134244
61,7617.33,0.26303,0.89404,1,0.42838,0.00133693,0.00133693,0.00133693
62,7742.54,0.25888,0.90066,1,0.48493,0.00133143,0.00133143,0.00133143
63,7867.34,0.24943,0.88079,1,0.46441,0.00132593,0.00132593,0.00132593
64,7991.88,0.25451,0.88079,1,0.48376,0.00132043,0.00132043,0.00132043
65,8116.21,0.24385,0.88079,1,0.41963,0.00131493,0.00131493,0.00131493
66,8240.37,0.24516,0.87417,1,0.44449,0.00130943,0.00130943,0.00130943
67,8364.47,0.24952,0.88742,1,0.50855,0.00130393,0.00130393,0.00130393
68,8488.06,0.24501,0.93377,1,0.36369,0.00129843,0.00129843,0.00129843
69,8612.23,0.24377,0.91391,1,0.36062,0.00129293,0.00129293,0.00129293
70,8736.96,0.23859,0.90066,1,0.41777,0.00128742,0.00128742,0.00128742
71,8861.74,0.25064,0.87417,1,0.45692,0.00128192,0.00128192,0.00128192
72,8986.48,0.25783,0.87417,1,0.5044,0.00127642,0.00127642,0.00127642
73,9111.06,0.25664,0.88742,1,0.46629,0.00127092,0.00127092,0.00127092
74,9235.26,0.25382,0.89404,1,0.48369,0.00126542,0.00126542,0.00126542
75,9359.35,0.27902,0.86093,1,0.47024,0.00125992,0.00125992,0.00125992
76,9484.03,0.26157,0.89404,1,0.46593,0.00125442,0.00125442,0.00125442
77,9608.51,0.24536,0.88742,1,0.42631,0.00124892,0.00124892,0.00124892
78,9732.76,0.25244,0.88079,1,0.47112,0.00124342,0.00124342,0.00124342
