epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,57.6351,0.04328,0.84768,1,0.07709,0.000544771,0.000544771,0.000544771
2,115.024,0.04853,0.84768,1,0.05479,0.00109681,0.00109681,0.00109681
3,172.358,0.03639,0.13907,1,0.14905,0.00164517,0.00164517,0.00164517
4,229.625,0.03244,0.80795,1,0.04008,0.0016505,0.0016505,0.0016505
5,287.047,0.03116,0.23179,1,0.02983,0.001645,0.001645,0.001645
6,344.501,0.02875,0.29139,1,0.02845,0.00163949,0.00163949,0.00163949
7,401.906,0.03049,0.23841,1,0.04263,0.00163399,0.00163399,0.00163399
8,459.224,0.02935,0.8543,1,0.02084,0.00162849,0.00162849,0.00162849
9,516.345,0.02923,0.74834,1,0.02358,0.00162299,0.00162299,0.00162299
10,573.317,0.02811,0.82119,1,0.02016,0.00161749,0.00161749,0.00161749
11,630.648,0.02619,0.74834,1,0.02271,0.00161199,0.00161199,0.00161199
12,688.258,0.02699,0.84106,1,0.03111,0.00160649,0.00160649,0.00160649
13,745.841,0.02667,0.7947,1,0.02393,0.00160099,0.00160099,0.00160099
14,803.193,0.02559,0.83444,1,0.02261,0.00159549,0.00159549,0.00159549
15,860.8,0.0277,0.7947,1,0.02849,0.00158998,0.00158998,0.00158998
16,918.426,0.02375,0.80795,1,0.02624,0.00158448,0.00158448,0.00158448
17,976.033,0.02759,0.27152,1,0.06999,0.00157898,0.00157898,0.00157898
18,1033.81,0.02495,0.29801,1,0.0324,0.00157348,0.00157348,0.00157348
19,1091.36,0.02312,0.78808,1,0.0249,0.00156798,0.00156798,0.00156798
20,1149.55,0.02496,0.66225,1,0.02578,0.00156248,0.00156248,0.00156248
21,1210.32,0.02267,0.86093,1,0.02559,0.00155698,0.00155698,0.00155698
22,1270.62,0.02077,0.86755,1,0.02787,0.00155148,0.00155148,0.00155148
23,1330.64,0.02333,0.88079,1,0.03442,0.00154598,0.00154598,0.00154598
24,1390.7,0.02025,0.90066,1,0.02312,0.00154047,0.00154047,0.00154047
25,1451.15,0.02142,0.86093,1,0.02698,0.00153497,0.00153497,0.00153497
26,1511.34,0.02228,0.88079,1,0.0327,0.00152947,0.00152947,0.00152947
27,1571.13,0.02147,0.88742,1,0.03058,0.00152397,0.00152397,0.00152397
28,1631.2,0.02157,0.84106,1,0.02156,0.00151847,0.00151847,0.00151847
29,1691.28,0.02388,0.86755,1,0.02342,0.00151297,0.00151297,0.00151297
30,1750.84,0.02148,0.76159,1,0.02701,0.00150747,0.00150747,0.00150747
31,1810.42,0.02153,0.83444,1,0.02183,0.00150197,0.00150197,0.00150197
32,1870.45,0.0224,0.87417,1,0.03727,0.00149647,0.00149647,0.00149647
33,1930.42,0.01709,0.89404,1,0.03939,0.00149096,0.00149096,0.00149096
34,1990.46,0.01924,0.86755,1,nan,0.00148546,0.00148546,0.00148546
35,2049.91,0.02086,0.83444,1,0.02286,0.00147996,0.00147996,0.00147996
36,2109.35,0.02018,0.86093,1,0.02163,0.00147446,0.00147446,0.00147446
37,2168.89,0.01921,0.90066,1,0.0209,0.00146896,0.00146896,0.00146896
38,2228.15,0.01752,0.88079,1,0.02676,0.00146346,0.00146346,0.00146346
39,2287.48,0.01777,0.90066,1,0.03394,0.00145796,0.00145796,0.00145796
40,2346.78,0.02131,0.87417,1,0.03745,0.00145246,0.00145246,0.00145246
41,2406.37,0.01765,0.84768,1,0.02562,0.00144696,0.00144696,0.00144696
42,2465.83,0.02058,0.88742,1,0.03086,0.00144145,0.00144145,0.00144145
43,2525.58,0.0175,0.88742,1,0.04749,0.00143595,0.00143595,0.00143595
44,2585.06,0.02022,0.84768,1,0.02421,0.00143045,0.00143045,0.00143045
45,2644.54,0.01782,0.81457,1,0.05141,0.00142495,0.00142495,0.00142495
46,2703.85,0.02076,0.87417,1,0.05392,0.00141945,0.00141945,0.00141945
47,2763.49,0.02231,0.86755,1,0.07352,0.00141395,0.00141395,0.00141395
48,2822.72,0.01975,0.86755,1,0.06882,0.00140845,0.00140845,0.00140845
49,2882.59,0.01748,0.88742,1,0.07111,0.00140295,0.00140295,0.00140295
50,2941.98,0.01872,0.88079,1,0.0394,0.00139745,0.00139745,0.00139745
51,3001.16,0.02,0.87417,1,0.04121,0.00139195,0.00139195,0.00139195
52,3060.66,0.0183,0.90066,1,0.03542,0.00138644,0.00138644,0.00138644
53,3120.04,0.01853,0.84768,1,0.03101,0.00138094,0.00138094,0.00138094
54,3179.69,0.01898,0.88079,1,0.02585,0.00137544,0.00137544,0.00137544
55,3239.55,0.02025,0.87417,1,0.02456,0.00136994,0.00136994,0.00136994
56,3299.37,0.01873,0.86755,1,0.04311,0.00136444,0.00136444,0.00136444
57,3359.12,0.01409,0.86755,1,0.02368,0.00135894,0.00135894,0.00135894
58,3418.97,0.01431,0.89404,1,0.03871,0.00135344,0.00135344,0.00135344
59,3478.74,0.01657,0.87417,1,0.03604,0.00134794,0.00134794,0.00134794
60,3538.88,0.0188,0.86755,1,0.02884,0.00134244,0.00134244,0.00134244
61,3598.25,0.01655,0.78808,1,0.02161,0.00133693,0.00133693,0.00133693
62,3657.99,0.01774,0.86093,1,0.04076,0.00133143,0.00133143,0.00133143
63,3716.84,0.01581,0.89404,1,0.04568,0.00132593,0.00132593,0.00132593
64,3776.4,0.01383,0.87417,1,0.03698,0.00132043,0.00132043,0.00132043
65,3835.9,0.01436,0.84106,1,0.03839,0.00131493,0.00131493,0.00131493
66,3895.39,0.01808,0.86093,1,0.03144,0.00130943,0.00130943,0.00130943
67,3954.85,0.01513,0.88742,1,0.02439,0.00130393,0.00130393,0.00130393
68,4014.09,0.01651,0.88742,1,0.03071,0.00129843,0.00129843,0.00129843
69,4073.25,0.01706,0.86755,1,0.02228,0.00129293,0.00129293,0.00129293
70,4132.72,0.01381,0.90066,1,0.03201,0.00128742,0.00128742,0.00128742
71,4192.45,0.01513,0.89404,1,0.06547,0.00128192,0.00128192,0.00128192
72,4251.73,0.0155,0.86755,1,0.04991,0.00127642,0.00127642,0.00127642
73,4311.51,0.0134,0.88079,1,0.04374,0.00127092,0.00127092,0.00127092
