epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,71.7633,0.61038,0.48344,1,0.73617,0.00041675,0.00041675,0.00041675
2,137.865,0.568,0.62252,1,0.7373,0.000847364,0.000847364,0.000847364
3,204.225,0.58205,0.12583,1,nan,0.00127512,0.00127512,0.00127512
4,270.06,0.56883,0.7947,1,5.48568,0.0016505,0.0016505,0.0016505
5,336.116,0.56759,0.13907,1,nan,0.001645,0.001645,0.001645
6,402.291,0.52515,0.55629,1,0.65104,0.00163949,0.00163949,0.00163949
7,467.95,0.55582,0.84768,1,0.60563,0.00163399,0.00163399,0.00163399
8,535.011,0.55991,0.55629,1,0.66227,0.00162849,0.00162849,0.00162849
9,601.62,0.50974,0.7351,1,0.5813,0.00162299,0.00162299,0.00162299
10,668.151,0.4839,0.7947,1,0.62874,0.00161749,0.00161749,0.00161749
11,734.421,0.4881,0.82781,1,0.54215,0.00161199,0.00161199,0.00161199
12,800.382,0.51729,0.56291,1,0.62533,0.00160649,0.00160649,0.00160649
13,866.11,0.50537,0.80132,1,0.74561,0.00160099,0.00160099,0.00160099
14,933.117,0.51644,0.45695,1,1.27018,0.00159549,0.00159549,0.00159549
15,1000.28,0.48753,0.60265,1,0.78776,0.00158998,0.00158998,0.00158998
16,1066.12,0.51125,0.84106,1,0.48071,0.00158448,0.00158448,0.00158448
17,1132.23,0.48085,0.78808,1,3.2168,0.00157898,0.00157898,0.00157898
18,1197.87,0.56413,0.45695,1,1.05355,0.00157348,0.00157348,0.00157348
19,1263.89,0.56641,0.68212,1,0.67139,0.00156798,0.00156798,0.00156798
20,1330.08,0.56944,0.58278,1,0.6189,0.00156248,0.00156248,0.00156248
21,1395.69,0.48195,0.78808,1,0.6849,0.00155698,0.00155698,0.00155698
22,1461.55,0.48419,0.65563,1,0.65332,0.00155148,0.00155148,0.00155148
23,1527.48,0.49255,0.78146,1,0.55168,0.00154598,0.00154598,0.00154598
24,1593.75,0.48147,0.86093,1,0.6543,0.00154047,0.00154047,0.00154047
25,1660.41,0.4776,0.76159,1,0.49512,0.00153497,0.00153497,0.00153497
26,1726.41,0.48576,0.8543,1,0.54989,0.00152947,0.00152947,0.00152947
27,1792.47,0.46139,0.87417,1,0.54679,0.00152397,0.00152397,0.00152397
28,1857.91,0.46248,0.72185,1,0.61523,0.00151847,0.00151847,0.00151847
29,1924.51,0.44503,0.7947,1,0.60091,0.00151297,0.00151297,0.00151297
30,1990.46,0.49332,0.63576,1,0.60173,0.00150747,0.00150747,0.00150747
31,2056.54,0.51118,0.68874,1,0.65365,0.00150197,0.00150197,0.00150197
32,2122.54,0.46331,0.86093,1,0.58455,0.00149647,0.00149647,0.00149647
33,2188.29,0.44505,0.74172,1,0.5376,0.00149096,0.00149096,0.00149096
34,2253.87,0.44702,0.82119,1,0.65243,0.00148546,0.00148546,0.00148546
35,2320.41,0.40934,0.76159,1,0.69613,0.00147996,0.00147996,0.00147996
36,2386.54,0.47754,0.49007,1,1.0542,0.00147446,0.00147446,0.00147446
37,2452.75,0.47778,0.60927,1,0.78581,0.00146896,0.00146896,0.00146896
