epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,75.5988,0.633,0.7351,1,0.61641,0.000544771,0.000544771,0.000544771
2,149.57,0.60366,0.54967,1,0.80469,0.00109681,0.00109681,0.00109681
3,224.546,0.63982,0.15894,1,4.27383,0.00164517,0.00164517,0.00164517
4,300.07,0.57471,0.13245,1,2.56934,0.0016505,0.0016505,0.0016505
5,375.437,0.63253,0.72848,1,0.61924,0.001645,0.001645,0.001645
6,450.365,0.55733,0.77483,1,0.56001,0.00163949,0.00163949,0.00163949
7,525.264,0.54355,0.70199,1,0.56895,0.00163399,0.00163399,0.00163399
8,600.64,0.503,0.84768,1,0.62725,0.00162849,0.00162849,0.00162849
9,676.199,0.51106,0.75497,1,0.77471,0.00162299,0.00162299,0.00162299
10,752.065,0.50611,0.81457,1,0.58789,0.00161749,0.00161749,0.00161749
11,828.57,0.5783,0.71523,1,0.56899,0.00161199,0.00161199,0.00161199
12,904.999,0.55362,0.45033,1,0.78584,0.00160649,0.00160649,0.00160649
13,981.165,0.53213,0.87417,1,0.62236,0.00160099,0.00160099,0.00160099
14,1057.98,0.49466,0.83444,1,0.49707,0.00159549,0.00159549,0.00159549
15,1134.7,0.48567,0.7947,1,0.48418,0.00158998,0.00158998,0.00158998
16,1211.15,0.45364,0.78808,1,0.50898,0.00158448,0.00158448,0.00158448
17,1287.37,0.48388,0.88079,1,0.68496,0.00157898,0.00157898,0.00157898
18,1363.68,0.44715,0.80132,1,0.4042,0.00157348,0.00157348,0.00157348
19,1440.02,0.45305,0.81457,1,0.5897,0.00156798,0.00156798,0.00156798
20,1516.28,0.51903,0.80795,1,0.52627,0.00156248,0.00156248,0.00156248
21,1592.26,0.51402,0.89404,1,0.5957,0.00155698,0.00155698,0.00155698
22,1668.67,0.44325,0.75497,1,0.57134,0.00155148,0.00155148,0.00155148
23,1744.97,0.45973,0.78146,1,0.5667,0.00154598,0.00154598,0.00154598
24,1821.36,0.40858,0.84106,1,0.64541,0.00154047,0.00154047,0.00154047
25,1898.41,0.496,0.84768,1,0.46138,0.00153497,0.00153497,0.00153497
26,1975.48,0.44415,0.86093,1,0.47085,0.00152947,0.00152947,0.00152947
27,2052.49,0.44944,0.88742,1,0.80811,0.00152397,0.00152397,0.00152397
28,2128.94,0.43893,0.81457,1,0.54541,0.00151847,0.00151847,0.00151847
29,2205.18,0.44357,0.8543,1,0.65911,0.00151297,0.00151297,0.00151297
30,2281.44,0.43345,0.69536,1,0.64805,0.00150747,0.00150747,0.00150747
31,2357.23,0.44714,0.88742,1,0.40337,0.00150197,0.00150197,0.00150197
32,2434.1,0.4401,0.86755,1,0.84316,0.00149647,0.00149647,0.00149647
33,2510.99,0.38545,0.88742,1,0.73779,0.00149096,0.00149096,0.00149096
34,2587.34,0.39845,0.87417,1,0.8168,0.00148546,0.00148546,0.00148546
35,2663.27,0.3738,0.89404,1,0.69536,0.00147996,0.00147996,0.00147996
36,2740.08,0.42787,0.77483,1,0.56104,0.00147446,0.00147446,0.00147446
37,2816.33,0.40655,0.89404,1,0.56733,0.00146896,0.00146896,0.00146896
38,2892.56,0.36076,0.87417,1,0.85923,0.00146346,0.00146346,0.00146346
39,2968.89,0.42937,0.86755,1,1.07812,0.00145796,0.00145796,0.00145796
40,3044.85,0.41856,0.78808,1,0.57427,0.00145246,0.00145246,0.00145246
41,3121.69,0.38641,0.88742,1,0.7665,0.00144696,0.00144696,0.00144696
42,3198.27,0.4187,0.8543,1,0.52407,0.00144145,0.00144145,0.00144145
43,3275,0.39609,0.86755,1,0.71631,0.00143595,0.00143595,0.00143595
44,3351.57,0.39366,0.82781,1,0.47554,0.00143045,0.00143045,0.00143045
45,3427.72,0.40074,0.54967,1,0.72334,0.00142495,0.00142495,0.00142495
46,3503.68,0.39315,0.82119,1,0.48965,0.00141945,0.00141945,0.00141945
47,3580.22,0.36897,0.88742,1,0.62095,0.00141395,0.00141395,0.00141395
48,3656.08,0.36063,0.7947,1,0.57715,0.00140845,0.00140845,0.00140845
49,3732.02,0.41546,0.86093,1,0.44888,0.00140295,0.00140295,0.00140295
50,3808.99,0.34683,0.8543,1,0.56943,0.00139745,0.00139745,0.00139745
51,3885.41,0.36153,0.75497,1,0.5791,0.00139195,0.00139195,0.00139195
52,3961.61,0.37946,0.87417,1,0.61768,0.00138644,0.00138644,0.00138644
53,4037.13,0.39825,0.80795,1,0.5041,0.00138094,0.00138094,0.00138094
54,4112.82,0.35811,0.88079,1,0.66716,0.00137544,0.00137544,0.00137544
55,4188.87,0.36981,0.83444,1,0.579,0.00136994,0.00136994,0.00136994
56,4264.77,0.36351,0.80132,1,0.51548,0.00136444,0.00136444,0.00136444
57,4341.37,0.30262,0.86093,1,0.6668,0.00135894,0.00135894,0.00135894
58,4417.41,0.36217,0.88079,1,1.01465,0.00135344,0.00135344,0.00135344
59,4494,0.37443,0.78146,1,0.65894,0.00134794,0.00134794,0.00134794
60,4570.06,0.36268,0.8543,1,0.99146,0.00134244,0.00134244,0.00134244
61,4646.27,0.33871,0.84768,1,0.71211,0.00133693,0.00133693,0.00133693
62,4722.55,0.36455,0.89404,1,0.96951,0.00133143,0.00133143,0.00133143
63,4798.55,0.33773,0.89404,1,1.01658,0.00132593,0.00132593,0.00132593
64,4874.73,0.3268,0.82781,1,0.70337,0.00132043,0.00132043,0.00132043
65,4950.7,0.34968,0.84768,1,0.97651,0.00131493,0.00131493,0.00131493
66,5027,0.30565,0.88079,1,0.86553,0.00130943,0.00130943,0.00130943
67,5103.09,0.36249,0.84106,1,0.48345,0.00130393,0.00130393,0.00130393
68,5179.44,0.32512,0.87417,1,0.88018,0.00129843,0.00129843,0.00129843
69,5256.31,0.36606,0.80132,1,0.66904,0.00129293,0.00129293,0.00129293
70,5333.16,0.34073,0.86755,1,0.6731,0.00128742,0.00128742,0.00128742
71,5410.45,0.35678,0.86755,1,0.46084,0.00128192,0.00128192,0.00128192
72,5487.59,0.34704,0.78146,1,0.44023,0.00127642,0.00127642,0.00127642
73,5564.76,0.34254,0.84768,1,0.68938,0.00127092,0.00127092,0.00127092
74,5640.7,0.3226,0.88742,1,0.74043,0.00126542,0.00126542,0.00126542
75,5716.63,0.2599,0.84106,1,0.78264,0.00125992,0.00125992,0.00125992
76,5792.22,0.28611,0.80795,1,1.02349,0.00125442,0.00125442,0.00125442
77,5867.89,0.30417,0.86755,1,1.09172,0.00124892,0.00124892,0.00124892
78,5944.64,0.32337,0.88079,1,1.29121,0.00124342,0.00124342,0.00124342
79,6020.32,0.28672,0.83444,1,0.74883,0.00123791,0.00123791,0.00123791
80,6096.14,0.3124,0.86093,1,1.023,0.00123241,0.00123241,0.00123241
81,6171.92,0.31484,0.76821,1,0.5886,0.00122691,0.00122691,0.00122691
82,6247.61,0.33254,0.87417,1,1.05435,0.00122141,0.00122141,0.00122141
83,6323.17,0.32464,0.86755,1,0.73716,0.00121591,0.00121591,0.00121591
84,6398.99,0.30601,0.80795,1,0.61714,0.00121041,0.00121041,0.00121041
