epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,57.4442,0.08113,0.75497,1,0.06712,0.000544771,0.000544771,0.000544771
2,114.623,0.10715,0.86093,1,0.10435,0.00109681,0.00109681,0.00109681
3,171.887,0.08779,0.13245,1,0.34848,0.00164517,0.00164517,0.00164517
4,229.339,0.06441,0.43709,1,0.12517,0.0016505,0.0016505,0.0016505
5,287.255,0.0606,0.84768,1,0.06106,0.001645,0.001645,0.001645
6,345.248,0.05545,0.76821,1,0.04747,0.00163949,0.00163949,0.00163949
7,402.989,0.05219,0.64238,1,0.05423,0.00163399,0.00163399,0.00163399
8,460.324,0.05002,0.84106,1,0.05062,0.00162849,0.00162849,0.00162849
9,517.701,0.05414,0.37086,1,0.06555,0.00162299,0.00162299,0.00162299
10,575.143,0.05203,0.86755,1,0.03008,0.00161749,0.00161749,0.00161749
11,633.168,0.04663,0.88079,1,0.06179,0.00161199,0.00161199,0.00161199
12,690.855,0.04892,0.82119,1,0.05359,0.00160649,0.00160649,0.00160649
13,748.153,0.04874,0.87417,1,0.04461,0.00160099,0.00160099,0.00160099
14,805.285,0.05393,0.46358,1,0.19218,0.00159549,0.00159549,0.00159549
15,862.615,0.06876,0.80132,1,0.04453,0.00158998,0.00158998,0.00158998
16,920.137,0.05329,0.86755,1,0.10282,0.00158448,0.00158448,0.00158448
17,977.37,0.05726,0.78808,1,0.04198,0.00157898,0.00157898,0.00157898
18,1034.32,0.05669,0.60265,1,0.05426,0.00157348,0.00157348,0.00157348
19,1091.48,0.05519,0.84106,1,0.04938,0.00156798,0.00156798,0.00156798
20,1149.56,0.05524,0.57616,1,0.05954,0.00156248,0.00156248,0.00156248
21,1210.25,0.05467,0.66225,1,0.05153,0.00155698,0.00155698,0.00155698
22,1270.33,0.04994,0.80132,1,0.03935,0.00155148,0.00155148,0.00155148
23,1330.12,0.0477,0.80132,1,0.04094,0.00154598,0.00154598,0.00154598
24,1390.08,0.04427,0.88742,1,0.04229,0.00154047,0.00154047,0.00154047
25,1450.25,0.04355,0.88742,1,0.14066,0.00153497,0.00153497,0.00153497
26,1510.24,0.05276,0.84106,1,0.05387,0.00152947,0.00152947,0.00152947
27,1569.63,0.04938,0.86755,1,0.05698,0.00152397,0.00152397,0.00152397
28,1629.39,0.04367,0.86093,1,0.05501,0.00151847,0.00151847,0.00151847
29,1689.27,0.04372,0.82119,1,0.04081,0.00151297,0.00151297,0.00151297
30,1749.29,0.05061,0.6755,1,0.04382,0.00150747,0.00150747,0.00150747
31,1808.73,0.05018,0.7947,1,0.03996,0.00150197,0.00150197,0.00150197
32,1869.14,0.04706,0.83444,1,0.03111,0.00149647,0.00149647,0.00149647
33,1929.26,0.04064,0.87417,1,0.07088,0.00149096,0.00149096,0.00149096
34,1988.89,0.04951,0.82119,1,0.03969,0.00148546,0.00148546,0.00148546
35,2048.75,0.04246,0.88079,1,0.05598,0.00147996,0.00147996,0.00147996
36,2108.86,0.04712,0.84768,1,0.04378,0.00147446,0.00147446,0.00147446
37,2169.24,0.04628,0.86093,1,0.04495,0.00146896,0.00146896,0.00146896
38,2228.92,0.04035,0.87417,1,0.05347,0.00146346,0.00146346,0.00146346
39,2288.86,0.04306,0.8543,1,0.03842,0.00145796,0.00145796,0.00145796
40,2348.36,0.04015,0.82781,1,0.03703,0.00145246,0.00145246,0.00145246
41,2408.21,0.03821,0.90066,1,0.10428,0.00144696,0.00144696,0.00144696
42,2468.63,0.03998,0.8543,1,0.05288,0.00144145,0.00144145,0.00144145
43,2529.26,0.04418,0.86755,1,0.06299,0.00143595,0.00143595,0.00143595
44,2588.97,0.0386,0.88079,1,0.06253,0.00143045,0.00143045,0.00143045
45,2648.88,0.04225,0.80795,1,0.03722,0.00142495,0.00142495,0.00142495
46,2708.58,0.03748,0.8543,1,0.0435,0.00141945,0.00141945,0.00141945
47,2768.78,0.04115,0.87417,1,0.0602,0.00141395,0.00141395,0.00141395
48,2828.57,0.03862,0.86755,1,0.06105,0.00140845,0.00140845,0.00140845
49,2888.36,0.04275,0.74834,1,0.04431,0.00140295,0.00140295,0.00140295
50,2948.15,0.04039,0.84106,1,0.03977,0.00139745,0.00139745,0.00139745
51,3007.8,0.03749,0.81457,1,0.04472,0.00139195,0.00139195,0.00139195
52,3067.58,0.0461,0.82781,1,0.03887,0.00138644,0.00138644,0.00138644
