epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,67.1317,0.47015,0.13245,1,0.62858,0.00041675,0.00041675,0.00041675
2,137.38,0.37764,0.35762,1,0.61483,0.000847364,0.000847364,0.000847364
3,205.546,0.47465,0.13907,1,80.8646,0.00127512,0.00127512,0.00127512
4,275.132,0.4863,0.56291,1,nan,0.0016505,0.0016505,0.0016505
5,343.964,0.44432,0.1457,1,nan,0.001645,0.001645,0.001645
6,414.2,0.40232,0.13245,1,1.41455,0.00163949,0.00163949,0.00163949
7,482.703,0.45032,0.13245,1,0.54736,0.00163399,0.00163399,0.00163399
8,552.53,0.41333,0.13245,1,0.59147,0.00162849,0.00162849,0.00162849
9,623.419,0.40674,0.13245,1,0.51001,0.00162299,0.00162299,0.00162299
10,692.42,0.4149,0.13245,1,0.63965,0.00161749,0.00161749,0.00161749
11,763.304,0.39121,0.13245,1,0.63729,0.00161199,0.00161199,0.00161199
12,832.624,0.39838,0.13245,1,0.65967,0.00160649,0.00160649,0.00160649
13,903.736,0.39337,0.13245,1,0.60254,0.00160099,0.00160099,0.00160099
14,974.549,0.42662,0.29801,1,0.79297,0.00159549,0.00159549,0.00159549
15,1043.36,0.37407,0.13245,1,0.72314,0.00158998,0.00158998,0.00158998
16,1113.39,0.39097,0.13245,1,0.48617,0.00158448,0.00158448,0.00158448
17,1183.44,0.40522,0.13245,1,0.5957,0.00157898,0.00157898,0.00157898
18,1252.77,0.42797,0.13245,1,0.5446,0.00157348,0.00157348,0.00157348
19,1322.39,0.41192,0.13245,1,0.5599,0.00156798,0.00156798,0.00156798
20,1392.89,0.40949,0.13245,1,0.66764,0.00156248,0.00156248,0.00156248
21,1462.69,0.40539,0.13245,1,0.61963,0.00155698,0.00155698,0.00155698
22,1533.86,0.36518,0.13245,1,0.52173,0.00155148,0.00155148,0.00155148
23,1603.21,0.37184,0.13245,1,0.57113,0.00154598,0.00154598,0.00154598
24,1673.3,0.38809,0.54305,1,0.59928,0.00154047,0.00154047,0.00154047
25,1744.73,0.37557,0.66887,1,0.61686,0.00153497,0.00153497,0.00153497
26,1814.04,0.3639,0.13245,1,0.50358,0.00152947,0.00152947,0.00152947
27,1884.78,0.36741,0.47682,1,0.60156,0.00152397,0.00152397,0.00152397
28,1953.01,0.37641,0.61589,1,0.45125,0.00151847,0.00151847,0.00151847
29,2022.52,0.38433,0.57616,1,0.50781,0.00151297,0.00151297,0.00151297
30,2092.74,0.37824,0.62914,1,0.53979,0.00150747,0.00150747,0.00150747
31,2161.21,0.38122,0.69536,1,0.58789,0.00150197,0.00150197,0.00150197
32,2231.56,0.36534,0.64901,1,0.53711,0.00149647,0.00149647,0.00149647
33,2301.52,0.34668,0.78808,1,0.63607,0.00149096,0.00149096,0.00149096
34,2372.77,0.36459,0.2649,1,0.51693,0.00148546,0.00148546,0.00148546
35,2441.94,0.36001,0.45033,1,0.46973,0.00147996,0.00147996,0.00147996
36,2510.75,0.41073,0.30464,1,0.64128,0.00147446,0.00147446,0.00147446
37,2582.26,0.3467,0.76821,1,0.83936,0.00146896,0.00146896,0.00146896
38,2654.18,0.34012,0.35762,1,0.49333,0.00146346,0.00146346,0.00146346
39,2724.66,0.37731,0.59603,1,0.45898,0.00145796,0.00145796,0.00145796
40,2794.24,0.36024,0.39073,1,0.50415,0.00145246,0.00145246,0.00145246
41,2864.95,0.33125,0.74172,1,0.86068,0.00144696,0.00144696,0.00144696
42,2934.08,0.37842,0.70199,1,0.47298,0.00144145,0.00144145,0.00144145
43,3004.44,0.39611,0.58278,1,0.49259,0.00143595,0.00143595,0.00143595
44,3074.24,0.36745,0.36424,1,0.53939,0.00143045,0.00143045,0.00143045
45,3142.82,0.36724,0.28477,1,0.59188,0.00142495,0.00142495,0.00142495
46,3211.92,0.36044,0.52318,1,0.54354,0.00141945,0.00141945,0.00141945
47,3281.99,0.3371,0.50331,1,0.50496,0.00141395,0.00141395,0.00141395
48,3350.56,0.36458,0.35099,1,0.58398,0.00140845,0.00140845,0.00140845
49,3421.24,0.344,0.55629,1,0.55396,0.00140295,0.00140295,0.00140295
