epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,66.6879,0.54663,0.33113,1,0.67367,0.00041675,0.00041675,0.00041675
2,139.737,0.48995,0.23841,1,0.85026,0.000847364,0.000847364,0.000847364
3,211.873,0.56714,0.13245,1,77.0833,0.00127512,0.00127512,0.00127512
4,284.988,0.62725,0.63576,1,0.82845,0.0016505,0.0016505,0.0016505
5,357.249,0.54366,0.13245,1,0.8182,0.001645,0.001645,0.001645
6,430.483,0.52372,0.37748,1,0.69824,0.00163949,0.00163949,0.00163949
7,503.808,0.55896,0.13245,1,0.72884,0.00163399,0.00163399,0.00163399
8,576.837,0.5346,0.13245,1,2.3763,0.00162849,0.00162849,0.00162849
9,649.851,0.55583,0.15894,1,0.7793,0.00162299,0.00162299,0.00162299
10,722.173,0.58336,0.13245,1,0.78874,0.00161749,0.00161749,0.00161749
11,794.993,0.54734,0.13245,1,0.73193,0.00161199,0.00161199,0.00161199
12,867.485,0.5402,0.13245,1,0.86182,0.00160649,0.00160649,0.00160649
13,940.648,0.54711,0.13245,1,0.65755,0.00160099,0.00160099,0.00160099
14,1013.25,0.54372,0.13245,1,0.66471,0.00159549,0.00159549,0.00159549
15,1085.83,0.53083,0.13245,1,0.84163,0.00158998,0.00158998,0.00158998
16,1157.22,0.54753,0.13245,1,0.64665,0.00158448,0.00158448,0.00158448
17,1230.26,0.53028,0.13245,1,0.74202,0.00157898,0.00157898,0.00157898
18,1304.01,0.55443,0.23841,1,0.77686,0.00157348,0.00157348,0.00157348
19,1376.61,0.5347,0.13245,1,0.80957,0.00156798,0.00156798,0.00156798
20,1449.01,0.54866,0.13245,1,0.81673,0.00156248,0.00156248,0.00156248
21,1522.15,0.54386,0.13245,1,0.66943,0.00155698,0.00155698,0.00155698
22,1595.94,0.53579,0.17219,1,0.69759,0.00155148,0.00155148,0.00155148
23,1670.61,0.53364,0.13245,1,0.70133,0.00154598,0.00154598,0.00154598
24,1742.99,0.54849,0.13245,1,1.01302,0.00154047,0.00154047,0.00154047
25,1816.79,0.55629,0.13245,1,0.7347,0.00153497,0.00153497,0.00153497
26,1890.17,0.54565,0.13245,1,0.81396,0.00152947,0.00152947,0.00152947
27,1962.75,0.55106,0.13245,1,0.70492,0.00152397,0.00152397,0.00152397
28,2036.48,0.55372,0.13245,1,0.72575,0.00151847,0.00151847,0.00151847
29,2109.49,0.55643,0.13245,1,0.882,0.00151297,0.00151297,0.00151297
30,2182.59,0.54261,0.13245,1,0.85059,0.00150747,0.00150747,0.00150747
31,2254.39,0.5688,0.13245,1,0.82536,0.00150197,0.00150197,0.00150197
32,2326.66,0.54839,0.13245,1,0.81527,0.00149647,0.00149647,0.00149647
33,2398.27,0.53503,0.13245,1,0.7653,0.00149096,0.00149096,0.00149096
34,2469.98,0.53106,0.13245,1,0.90397,0.00148546,0.00148546,0.00148546
