epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,57.8785,0.44003,0.31126,1,0.51011,0.000544771,0.000544771,0.000544771
2,115.771,0.42211,0.35099,1,1.22207,0.00109681,0.00109681,0.00109681
3,173.045,0.38534,0.15894,1,1.004,0.00164517,0.00164517,0.00164517
4,230.345,0.43868,0.63576,1,0.5769,0.0016505,0.0016505,0.0016505
5,287.733,0.38799,0.13245,1,0.46616,0.001645,0.001645,0.001645
6,345.325,0.38261,0.18543,1,0.89746,0.00163949,0.00163949,0.00163949
7,402.711,0.34775,0.61589,1,0.53169,0.00163399,0.00163399,0.00163399
8,460.569,0.31616,0.74834,1,0.86816,0.00162849,0.00162849,0.00162849
9,517.731,0.33923,0.3245,1,0.59683,0.00162299,0.00162299,0.00162299
10,574.935,0.38537,0.28477,1,0.39487,0.00161749,0.00161749,0.00161749
11,632.284,0.36628,0.13245,1,0.50059,0.00161199,0.00161199,0.00161199
12,689.493,0.38621,0.13245,1,0.94551,0.00160649,0.00160649,0.00160649
13,746.841,0.38588,0.13245,1,0.53555,0.00160099,0.00160099,0.00160099
14,803.911,0.38479,0.13245,1,0.63049,0.00159549,0.00159549,0.00159549
15,861.551,0.37932,0.23841,1,0.49727,0.00158998,0.00158998,0.00158998
16,919.589,0.36381,0.68212,1,0.70684,0.00158448,0.00158448,0.00158448
17,976.498,0.35902,0.13245,1,0.5269,0.00157898,0.00157898,0.00157898
18,1033.5,0.32984,0.13245,1,0.53652,0.00157348,0.00157348,0.00157348
19,1090.72,0.31331,0.39735,1,0.4272,0.00156798,0.00156798,0.00156798
20,1148.57,0.36094,0.13245,1,0.6061,0.00156248,0.00156248,0.00156248
21,1205.53,0.35758,0.25166,1,0.47183,0.00155698,0.00155698,0.00155698
22,1266.78,0.34415,0.29801,1,0.47612,0.00155148,0.00155148,0.00155148
23,1327.88,0.30802,0.36424,1,0.43408,0.00154598,0.00154598,0.00154598
24,1390.43,0.3118,0.37748,1,0.45942,0.00154047,0.00154047,0.00154047
25,1452.02,0.35418,0.13245,1,0.4459,0.00153497,0.00153497,0.00153497
26,1513.8,0.3319,0.19868,1,0.45122,0.00152947,0.00152947,0.00152947
27,1575.82,0.37075,0.72185,1,0.57021,0.00152397,0.00152397,0.00152397
28,1637.27,0.35943,0.57616,1,0.45615,0.00151847,0.00151847,0.00151847
29,1698.6,0.35479,0.1457,1,0.55332,0.00151297,0.00151297,0.00151297
30,1760.81,0.34596,0.74834,1,0.45757,0.00150747,0.00150747,0.00150747
31,1822.61,0.31879,0.61589,1,0.50598,0.00150197,0.00150197,0.00150197
32,1884.57,0.33378,0.53642,1,0.37881,0.00149647,0.00149647,0.00149647
33,1946.54,0.28736,0.71523,1,0.57056,0.00149096,0.00149096,0.00149096
34,2008.97,0.35194,0.56954,1,0.50488,0.00148546,0.00148546,0.00148546
35,2070.77,0.27674,0.66887,1,0.71904,0.00147996,0.00147996,0.00147996
36,2132.55,0.34195,0.56291,1,0.50142,0.00147446,0.00147446,0.00147446
37,2194.58,0.29702,0.55629,1,0.46978,0.00146896,0.00146896,0.00146896
38,2256.13,0.30738,0.7351,1,0.78989,0.00146346,0.00146346,0.00146346
39,2317.78,0.28217,0.48344,1,0.45781,0.00145796,0.00145796,0.00145796
40,2379.2,0.31379,0.71523,1,0.82476,0.00145246,0.00145246,0.00145246
41,2440.77,0.28595,0.66887,1,0.59414,0.00144696,0.00144696,0.00144696
42,2502.66,0.29955,0.72848,1,0.86143,0.00144145,0.00144145,0.00144145
43,2565.02,0.34984,0.66887,1,0.42368,0.00143595,0.00143595,0.00143595
44,2626.12,0.30651,0.1457,1,0.50479,0.00143045,0.00143045,0.00143045
45,2688.44,0.29768,0.70199,1,0.84697,0.00142495,0.00142495,0.00142495
46,2750.1,0.27602,0.66887,1,0.49185,0.00141945,0.00141945,0.00141945
