epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,64.6984,0.04536,0.74834,1,0.02547,0.00041675,0.00041675,0.00041675
2,129.44,0.03657,0.17881,1,0.17924,0.000847364,0.000847364,0.000847364
3,194.295,0.04882,0.56291,1,0.12177,0.00127512,0.00127512,0.00127512
4,259.153,0.05395,0.86755,1,9.7484,0.0016505,0.0016505,0.0016505
5,323.873,0.03552,0.31788,1,nan,0.001645,0.001645,0.001645
6,388.984,0.03131,0.33113,1,0.04454,0.00163949,0.00163949,0.00163949
7,453.913,0.03217,0.2649,1,0.056,0.00163399,0.00163399,0.00163399
8,518.671,0.0314,0.83444,1,0.02432,0.00162849,0.00162849,0.00162849
9,583.358,0.03019,0.84768,1,0.02478,0.00162299,0.00162299,0.00162299
10,648.481,0.02957,0.86755,1,0.0226,0.00161749,0.00161749,0.00161749
11,713.972,0.0286,0.72848,1,0.02607,0.00161199,0.00161199,0.00161199
12,778.886,0.02867,0.76821,1,0.02412,0.00160649,0.00160649,0.00160649
13,843.523,0.03117,0.66225,1,0.03074,0.00160099,0.00160099,0.00160099
14,908.398,0.0306,0.69536,1,0.02322,0.00159549,0.00159549,0.00159549
15,973.153,0.02873,0.82781,1,0.02138,0.00158998,0.00158998,0.00158998
16,1037.96,0.03072,0.86755,1,0.02449,0.00158448,0.00158448,0.00158448
17,1102.79,0.0309,0.86093,1,0.02599,0.00157898,0.00157898,0.00157898
18,1167.83,0.02983,0.87417,1,0.02067,0.00157348,0.00157348,0.00157348
19,1232.77,0.02937,0.56954,1,0.02705,0.00156798,0.00156798,0.00156798
20,1298.15,0.0305,0.80132,1,0.02289,0.00156248,0.00156248,0.00156248
21,1363,0.02807,0.72185,1,0.02727,0.00155698,0.00155698,0.00155698
22,1427.79,0.02692,0.76159,1,0.02542,0.00155148,0.00155148,0.00155148
23,1492.79,0.02766,0.86093,1,0.023,0.00154598,0.00154598,0.00154598
24,1557.85,0.02729,0.82119,1,0.02314,0.00154047,0.00154047,0.00154047
25,1640.01,0.0271,0.84106,1,0.02488,0.00153497,0.00153497,0.00153497
26,1704.92,0.02856,0.60927,1,0.02716,0.00152947,0.00152947,0.00152947
27,1770.37,0.02715,0.82119,1,0.01995,0.00152397,0.00152397,0.00152397
28,1835.45,0.02717,0.87417,1,0.02317,0.00151847,0.00151847,0.00151847
29,1900.57,0.02673,0.7947,1,0.02124,0.00151297,0.00151297,0.00151297
30,1965.78,0.02525,0.63576,1,0.02425,0.00150747,0.00150747,0.00150747
31,2030.61,0.02566,0.68874,1,0.02925,0.00150197,0.00150197,0.00150197
32,2095.78,0.02537,0.7947,1,0.02126,0.00149647,0.00149647,0.00149647
33,2160.44,0.02394,0.83444,1,0.02369,0.00149096,0.00149096,0.00149096
34,2224.89,0.02472,0.84106,1,0.02369,0.00148546,0.00148546,0.00148546
35,2289.53,0.02293,0.84106,1,0.02893,0.00147996,0.00147996,0.00147996
36,2354.05,0.02496,0.70199,1,0.02572,0.00147446,0.00147446,0.00147446
37,2418.7,0.02533,0.83444,1,0.02111,0.00146896,0.00146896,0.00146896
38,2483.17,0.02328,0.66887,1,0.03988,0.00146346,0.00146346,0.00146346
39,2547.74,0.02494,0.56291,1,0.04617,0.00145796,0.00145796,0.00145796
40,2612.5,0.02361,0.84106,1,0.02679,0.00145246,0.00145246,0.00145246
41,2677.22,0.02241,0.78808,1,0.02379,0.00144696,0.00144696,0.00144696
42,2741.96,0.02317,0.83444,1,0.02696,0.00144145,0.00144145,0.00144145
43,2806.62,0.02508,0.88079,1,0.02331,0.00143595,0.00143595,0.00143595
44,2871.27,0.02449,0.75497,1,0.02331,0.00143045,0.00143045,0.00143045
45,2936.38,0.02249,0.74834,1,0.02518,0.00142495,0.00142495,0.00142495
46,3000.85,0.02318,0.87417,1,0.02834,0.00141945,0.00141945,0.00141945
47,3065.4,0.02128,0.89404,1,0.02891,0.00141395,0.00141395,0.00141395
48,3130.2,0.02299,0.74834,1,0.02165,0.00140845,0.00140845,0.00140845
49,3194.65,0.02022,0.84768,1,0.02747,0.00140295,0.00140295,0.00140295
50,3259.85,0.02481,0.83444,1,0.02308,0.00139745,0.00139745,0.00139745
51,3324.63,0.02514,0.87417,1,0.03017,0.00139195,0.00139195,0.00139195
52,3389.09,0.02366,0.69536,1,0.02744,0.00138644,0.00138644,0.00138644
53,3453.61,0.02119,0.8543,1,0.01728,0.00138094,0.00138094,0.00138094
54,3517.97,0.02406,0.84768,1,0.02254,0.00137544,0.00137544,0.00137544
55,3582.58,0.02037,0.84768,1,0.0215,0.00136994,0.00136994,0.00136994
56,3647.11,0.02033,0.84106,1,0.01865,0.00136444,0.00136444,0.00136444
57,3711.36,0.02174,0.86093,1,0.01722,0.00135894,0.00135894,0.00135894
58,3775.66,0.01852,0.90728,1,0.03924,0.00135344,0.00135344,0.00135344
59,3840.54,0.02047,0.80132,1,0.02539,0.00134794,0.00134794,0.00134794
60,3905.32,0.02245,0.69536,1,0.06007,0.00134244,0.00134244,0.00134244
61,3970.38,0.02336,0.84106,1,0.01917,0.00133693,0.00133693,0.00133693
62,4035.04,0.02112,0.82119,1,0.02127,0.00133143,0.00133143,0.00133143
63,4099.56,0.02316,0.84106,1,0.02076,0.00132593,0.00132593,0.00132593
64,4163.95,0.02119,0.81457,1,0.02186,0.00132043,0.00132043,0.00132043
65,4228.09,0.01695,0.90066,1,0.02467,0.00131493,0.00131493,0.00131493
66,4292.42,0.01818,0.86093,1,0.02938,0.00130943,0.00130943,0.00130943
67,4357.01,0.01987,0.81457,1,0.01867,0.00130393,0.00130393,0.00130393
68,4421.83,0.0202,0.86755,1,0.05917,0.00129843,0.00129843,0.00129843
69,4486.66,nan,0.86755,1,nan,0.00129293,0.00129293,0.00129293
70,4551.32,0.01998,0.86755,1,nan,0.00128742,0.00128742,0.00128742
71,4615.71,0.01913,0.86755,1,nan,0.00128192,0.00128192,0.00128192
72,4679.88,nan,0.86755,1,nan,0.00127642,0.00127642,0.00127642
73,4744.76,nan,0.86755,1,nan,0.00127092,0.00127092,0.00127092
74,4809.56,0.0194,0.86755,1,nan,0.00126542,0.00126542,0.00126542
75,4874.23,0.01806,0.86755,1,nan,0.00125992,0.00125992,0.00125992
76,4939.06,0.0176,0.86755,1,nan,0.00125442,0.00125442,0.00125442
