epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,87.7735,0.58607,0.87417,1,0.41327,0.000544771,0.000544771,0.000544771
2,173.537,0.48235,0.87417,1,0.40212,0.00109681,0.00109681,0.00109681
3,259.095,0.43269,0.88742,1,0.38302,0.00164517,0.00164517,0.00164517
4,344.745,0.45746,0.87417,1,0.42988,0.0016505,0.0016505,0.0016505
5,431.271,0.43684,0.87417,1,0.47874,0.001645,0.001645,0.001645
6,517.695,0.4061,0.86093,1,0.43188,0.00163949,0.00163949,0.00163949
7,603.94,0.37189,0.7947,1,0.55372,0.00163399,0.00163399,0.00163399
8,689.894,0.37483,0.86093,1,0.40296,0.00162849,0.00162849,0.00162849
9,775.368,0.34718,0.90066,1,0.4357,0.00162299,0.00162299,0.00162299
10,860.546,0.37313,0.78146,1,0.53986,0.00161749,0.00161749,0.00161749
11,945.794,0.3612,0.89404,1,0.403,0.00161199,0.00161199,0.00161199
12,1031.72,0.34084,0.89404,1,0.44742,0.00160649,0.00160649,0.00160649
13,1116.78,0.3356,0.88742,1,0.43397,0.00160099,0.00160099,0.00160099
14,1201.76,0.32627,0.88079,1,0.41536,0.00159549,0.00159549,0.00159549
15,1287.53,0.3165,0.88742,1,0.38964,0.00158998,0.00158998,0.00158998
16,1373.49,0.30811,0.89404,1,0.47602,0.00158448,0.00158448,0.00158448
17,1458.82,0.28656,0.90066,1,0.48054,0.00157898,0.00157898,0.00157898
18,1544.23,0.3169,0.90728,1,0.42735,0.00157348,0.00157348,0.00157348
19,1629.91,0.2846,0.90066,1,0.38351,0.00156798,0.00156798,0.00156798
20,1715.83,0.29311,0.88079,1,0.39005,0.00156248,0.00156248,0.00156248
21,1801.48,0.29871,0.92053,1,0.36265,0.00155698,0.00155698,0.00155698
22,1888.25,0.27821,0.90066,1,0.4287,0.00155148,0.00155148,0.00155148
23,1973.32,0.26155,0.90728,1,0.41235,0.00154598,0.00154598,0.00154598
24,2058.39,0.29566,0.89404,1,0.39493,0.00154047,0.00154047,0.00154047
25,2143.65,0.28978,0.90728,1,0.38288,0.00153497,0.00153497,0.00153497
26,2230.26,0.28214,0.90066,1,0.435,0.00152947,0.00152947,0.00152947
27,2316.81,0.27093,0.90066,1,0.40148,0.00152397,0.00152397,0.00152397
28,2402.9,0.27638,0.90066,1,0.3579,0.00151847,0.00151847,0.00151847
29,2489.26,0.26325,0.88079,1,0.4094,0.00151297,0.00151297,0.00151297
30,2576.33,0.27353,0.88742,1,0.4295,0.00150747,0.00150747,0.00150747
31,2662.9,0.28457,0.88742,1,0.38345,0.00150197,0.00150197,0.00150197
32,2749.4,0.25909,0.88742,1,0.43691,0.00149647,0.00149647,0.00149647
33,2835.42,0.25412,0.90728,1,0.39707,0.00149096,0.00149096,0.00149096
34,2921.3,0.26049,0.88079,1,0.49207,0.00148546,0.00148546,0.00148546
35,3007.3,0.24944,0.89404,1,0.46991,0.00147996,0.00147996,0.00147996
36,3093.42,0.24511,0.90066,1,0.42713,0.00147446,0.00147446,0.00147446
37,3179.54,0.25519,0.90066,1,0.40568,0.00146896,0.00146896,0.00146896
38,3265.17,0.25198,0.89404,1,0.42598,0.00146346,0.00146346,0.00146346
39,3351.6,0.25047,0.91391,1,0.39976,0.00145796,0.00145796,0.00145796
40,3438.25,0.24463,0.88742,1,0.43846,0.00145246,0.00145246,0.00145246
41,3525.52,0.25211,0.89404,1,0.50168,0.00144696,0.00144696,0.00144696
42,3611.87,0.26912,0.90728,1,0.40144,0.00144145,0.00144145,0.00144145
43,3698.54,0.24495,0.90066,1,0.45864,0.00143595,0.00143595,0.00143595
44,3785.4,0.2413,0.89404,1,0.40322,0.00143045,0.00143045,0.00143045
45,3872.28,0.242,0.89404,1,0.4516,0.00142495,0.00142495,0.00142495
46,3959.48,0.23683,0.88742,1,0.44689,0.00141945,0.00141945,0.00141945
47,4045.36,0.25399,0.86093,1,0.45353,0.00141395,0.00141395,0.00141395
48,4132.44,0.25506,0.89404,1,0.4726,0.00140845,0.00140845,0.00140845
49,4219.21,0.25699,0.90066,1,0.45748,0.00140295,0.00140295,0.00140295
50,4306.05,0.25996,0.88079,1,0.50646,0.00139745,0.00139745,0.00139745
51,4392.47,0.24789,0.91391,1,0.42354,0.00139195,0.00139195,0.00139195
52,4479.03,0.23786,0.88079,1,0.45534,0.00138644,0.00138644,0.00138644
53,4564.79,0.24492,0.90066,1,0.4599,0.00138094,0.00138094,0.00138094
54,4650.91,0.24796,0.90728,1,0.4159,0.00137544,0.00137544,0.00137544
55,4737.11,0.24059,0.90066,1,0.39985,0.00136994,0.00136994,0.00136994
56,4822.95,0.23982,0.92053,1,0.43425,0.00136444,0.00136444,0.00136444
57,4908.63,0.24637,0.90728,1,0.42179,0.00135894,0.00135894,0.00135894
58,4994.84,0.23926,0.88742,1,0.4298,0.00135344,0.00135344,0.00135344
59,5080.98,0.24576,0.90728,1,0.4013,0.00134794,0.00134794,0.00134794
60,5167.22,0.24267,0.92053,1,0.35168,0.00134244,0.00134244,0.00134244
61,5253.84,0.23655,0.90728,1,0.39431,0.00133693,0.00133693,0.00133693
62,5340.68,0.25375,0.90066,1,0.44922,0.00133143,0.00133143,0.00133143
63,5427.02,0.23924,0.89404,1,0.42844,0.00132593,0.00132593,0.00132593
64,5513.3,0.25995,0.89404,1,0.46138,0.00132043,0.00132043,0.00132043
65,5599.93,0.23635,0.90728,1,0.42055,0.00131493,0.00131493,0.00131493
66,5686.78,0.2442,0.87417,1,0.45144,0.00130943,0.00130943,0.00130943
67,5773.26,0.22085,0.90066,1,0.4782,0.00130393,0.00130393,0.00130393
68,5859.62,0.23778,0.87417,1,0.44197,0.00129843,0.00129843,0.00129843
69,5946.11,0.25068,0.89404,1,0.46894,0.00129293,0.00129293,0.00129293
70,6032.91,0.24195,0.90728,1,0.43202,0.00128742,0.00128742,0.00128742
71,6119.43,0.2286,0.89404,1,0.4214,0.00128192,0.00128192,0.00128192
72,6206.28,0.23773,0.88742,1,0.42388,0.00127642,0.00127642,0.00127642
73,6292.08,0.22498,0.89404,1,0.40636,0.00127092,0.00127092,0.00127092
74,6378.14,0.23401,0.90728,1,0.46288,0.00126542,0.00126542,0.00126542
75,6463.51,0.2378,0.90728,1,0.45498,0.00125992,0.00125992,0.00125992
76,6549.04,0.23344,0.89404,1,0.44254,0.00125442,0.00125442,0.00125442
77,6634.75,0.22901,0.89404,1,0.46201,0.00124892,0.00124892,0.00124892
78,6721.06,0.23124,0.91391,1,0.4213,0.00124342,0.00124342,0.00124342
79,6807.02,0.22284,0.89404,1,0.51108,0.00123791,0.00123791,0.00123791
80,6893.03,0.22696,0.88742,1,0.45411,0.00123241,0.00123241,0.00123241
81,6978.99,0.25358,0.88079,1,0.47601,0.00122691,0.00122691,0.00122691
82,7065.86,0.2421,0.88742,1,0.46035,0.00122141,0.00122141,0.00122141
83,7151.86,0.22847,0.87417,1,0.46018,0.00121591,0.00121591,0.00121591
84,7238.13,0.24075,0.88079,1,0.49429,0.00121041,0.00121041,0.00121041
85,7324.39,0.25058,0.88742,1,0.42492,0.00120491,0.00120491,0.00120491
86,7409.96,0.23313,0.89404,1,0.44501,0.00119941,0.00119941,0.00119941
87,7496.32,0.23666,0.88742,1,0.4774,0.00119391,0.00119391,0.00119391
88,7581.92,0.2316,0.88079,1,0.43753,0.0011884,0.0011884,0.0011884
89,7668.04,0.22758,0.87417,1,0.47886,0.0011829,0.0011829,0.0011829
90,7755.1,0.23135,0.88742,1,0.46323,0.0011774,0.0011774,0.0011774
91,7841.36,0.22551,0.87417,1,0.49205,0.0011719,0.0011719,0.0011719
92,7927.33,0.21642,0.88742,1,0.48997,0.0011664,0.0011664,0.0011664
93,8013.93,0.22974,0.87417,1,0.48311,0.0011609,0.0011609,0.0011609
94,8099.78,0.23207,0.90728,1,0.44961,0.0011554,0.0011554,0.0011554
95,8185.3,0.23268,0.86755,1,0.41689,0.0011499,0.0011499,0.0011499
96,8270.9,0.23553,0.88742,1,0.44313,0.0011444,0.0011444,0.0011444
97,8356.64,0.22753,0.88742,1,0.47598,0.00113889,0.00113889,0.00113889
98,8442.8,0.23143,0.88742,1,0.42286,0.00113339,0.00113339,0.00113339
99,8528.64,0.23439,0.88079,1,0.4381,0.00112789,0.00112789,0.00112789
100,8614.57,0.23272,0.88742,1,0.44659,0.00112239,0.00112239,0.00112239
101,8700.8,0.23579,0.90066,1,0.43679,0.00111689,0.00111689,0.00111689
102,8786.78,0.22498,0.90066,1,0.43082,0.00111139,0.00111139,0.00111139
103,8872.68,0.2222,0.88742,1,0.49387,0.00110589,0.00110589,0.00110589
104,8958.72,0.2244,0.88079,1,0.47607,0.00110039,0.00110039,0.00110039
105,9044.87,0.2312,0.88742,1,0.50554,0.00109489,0.00109489,0.00109489
